alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,colored_count,uncolored_count,unit_vertex_count,available_moves_now,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_colored_after
6.0,60,17,5,2,56007,508014,0,180,180,1,0,60,0,180,592d1d2665993f8e,"(13, 1)",0.0,,,0.0,1.0
6.0,60,17,5,2,56007,508014,1,171,171,1,1,59,0,171,592d1d2665993f8e,"(53, 1)",0.0,,,0.0,2.0
6.0,60,17,5,2,56007,508014,2,162,162,1,2,58,0,162,592d1d2665993f8e,"(55, 1)",0.0,,,0.0,3.0
6.0,60,17,5,2,56007,508014,3,152,152,1,3,57,0,152,592d1d2665993f8e,"(41, 1)",0.0,,,0.0,4.0
6.0,60,17,5,2,56007,508014,4,147,147,1,4,56,0,147,592d1d2665993f8e,"(46, 1)",0.0,,,0.0,5.0
6.0,60,17,5,2,56007,508014,5,144,144,1,5,55,0,144,592d1d2665993f8e,"(25, 1)",0.0,,,0.0,6.0
6.0,60,17,5,2,56007,508014,6,136,136,1,6,54,0,136,592d1d2665993f8e,"(19, 1)",0.0,,,0.0,7.0
6.0,60,17,5,2,56007,508014,7,130,130,1,7,53,0,130,592d1d2665993f8e,"(11, 2)",0.0,,,0.0,8.0
6.0,60,17,5,2,56007,508014,8,126,126,1,8,52,0,126,592d1d2665993f8e,"(57, 1)",0.0,,,0.0,9.0
6.0,60,17,5,2,56007,508014,9,118,118,1,9,51,0,118,592d1d2665993f8e,"(14, 1)",0.0,,,0.0,10.0
6.0,60,17,5,2,56007,508014,10,112,112,1,10,50,0,112,592d1d2665993f8e,"(16, 1)",0.0,,,0.0,11.0
6.0,60,17,5,2,56007,508014,11,108,108,1,11,49,0,108,592d1d2665993f8e,"(45, 1)",0.0,,,0.0,12.0
6.0,60,17,5,2,56007,508014,12,104,104,1,12,48,0,104,592d1d2665993f8e,"(59, 1)",0.0,,,0.0,13.0
6.0,60,17,5,2,56007,508014,13,100,100,1,13,47,0,100,592d1d2665993f8e,"(51, 1)",0.0,,,0.0,14.0
6.0,60,17,5,2,56007,508014,14,96,96,1,14,46,0,96,592d1d2665993f8e,"(24, 1)",0.0,,,0.0,15.0
6.0,60,17,5,2,56007,508014,15,93,93,1,15,45,0,93,592d1d2665993f8e,"(3, 1)",0.0,,,0.0,16.0
6.0,60,17,5,2,56007,508014,16,90,90,1,16,44,0,90,592d1d2665993f8e,"(32, 1)",0.0,,,0.0,17.0
6.0,60,17,5,2,56007,508014,17,87,87,1,17,43,0,87,592d1d2665993f8e,"(56, 1)",0.0,,,0.0,18.0
6.0,60,17,5,2,56007,508014,18,84,84,1,18,42,0,84,592d1d2665993f8e,"(23, 0)",1.0,,,1.0,19.0
6.0,60,17,5,2,56007,508014,19,81,80,1,19,41,1,81,592d1d2665993f8e,"(22, 2)",1.0,,,1.0,20.0
6.0,60,17,5,2,56007,508014,20,79,76,1,20,40,1,79,592d1d2665993f8e,"(5, 0)",2.0,,,2.0,21.0
6.0,60,17,5,2,56007,508014,21,76,71,1,21,39,2,76,592d1d2665993f8e,"(8, 2)",3.0,,,3.0,22.0
6.0,60,17,5,2,56007,508014,22,73,61,1,22,38,3,73,592d1d2665993f8e,"(27, 0)",4.0,,,4.0,23.0
6.0,60,17,5,2,56007,508014,23,70,56,1,23,37,4,70,592d1d2665993f8e,"(49, 2)",5.0,,,5.0,24.0
6.0,60,17,5,2,56007,508014,24,67,50,1,24,36,5,67,592d1d2665993f8e,"(9, 2)",7.0,,,7.0,25.0
6.0,60,17,5,2,56007,508014,25,63,45,1,25,35,7,63,592d1d2665993f8e,"(43, 0)",7.0,,,7.0,26.0
6.0,60,17,5,2,56007,508014,26,61,41,1,26,34,7,61,592d1d2665993f8e,"(50, 0)",8.0,,,8.0,27.0
6.0,60,17,5,2,56007,508014,27,58,36,1,27,33,8,58,592d1d2665993f8e,"(2, 0)",9.0,,,9.0,28.0
6.0,60,17,5,2,56007,508014,28,55,26,1,28,32,9,55,592d1d2665993f8e,"(18, 0)",10.0,,,10.0,29.0
6.0,60,17,5,2,56007,508014,29,52,22,1,29,31,10,52,592d1d2665993f8e,"(48, 2)",12.0,,,12.0,30.0
6.0,60,17,5,2,56007,508014,30,48,16,1,30,30,12,48,592d1d2665993f8e,"(40, 2)",13.0,,,13.0,31.0
6.0,60,17,5,2,56007,508014,31,45,11,1,31,29,13,45,592d1d2665993f8e,"(34, 0)",13.0,,,13.0,32.0
6.0,60,17,5,2,56007,508014,32,43,9,1,32,28,13,43,592d1d2665993f8e,"(21, 2)",14.0,,,14.0,33.0
6.0,60,17,5,2,56007,508014,33,40,6,1,33,27,14,40,592d1d2665993f8e,"(47, 2)",15.0,,,15.0,34.0
6.0,60,17,5,2,56007,508014,34,37,5,1,34,26,15,37,592d1d2665993f8e,"(20, 2)",16.0,,,16.0,35.0
6.0,60,17,5,2,56007,508014,35,34,3,1,35,25,16,34,592d1d2665993f8e,"(31, 0)",17.0,,,17.0,36.0
6.0,60,17,5,2,56007,508014,36,31,2,1,36,24,17,31,592d1d2665993f8e,"(0, 2)",18.0,,,18.0,37.0
6.0,60,17,5,2,56007,508014,37,28,1,1,37,23,18,28,592d1d2665993f8e,"(6, 0)",20.0,,,20.0,38.0
6.0,60,17,5,2,56007,508014,38,24,0,1,38,22,20,24,592d1d2665993f8e,,,no_legal_move,0,,
