alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,colored_count,uncolored_count,unit_vertex_count,available_moves_now,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_colored_after
6.0,60,16,5,1,56007,507014,0,180,180,1,0,60,0,180,592d1d2665993f8e,"(38, 0)",0.0,,,0.0,1.0
6.0,60,16,5,1,56007,507014,1,169,169,1,1,59,0,169,592d1d2665993f8e,"(19, 1)",0.0,,,0.0,2.0
6.0,60,16,5,1,56007,507014,2,161,161,1,2,58,0,161,592d1d2665993f8e,"(50, 2)",0.0,,,0.0,3.0
6.0,60,16,5,1,56007,507014,3,152,152,1,3,57,0,152,592d1d2665993f8e,"(20, 0)",0.0,,,0.0,4.0
6.0,60,16,5,1,56007,507014,4,144,144,1,4,56,0,144,592d1d2665993f8e,"(16, 0)",0.0,,,0.0,5.0
6.0,60,16,5,1,56007,507014,5,139,139,1,5,55,0,139,592d1d2665993f8e,"(22, 0)",0.0,,,0.0,6.0
6.0,60,16,5,1,56007,507014,6,133,133,1,6,54,0,133,592d1d2665993f8e,"(35, 1)",0.0,,,0.0,7.0
6.0,60,16,5,1,56007,507014,7,127,127,1,7,53,0,127,592d1d2665993f8e,"(59, 0)",0.0,,,0.0,8.0
6.0,60,16,5,1,56007,507014,8,121,121,1,8,52,0,121,592d1d2665993f8e,"(5, 0)",0.0,,,0.0,9.0
6.0,60,16,5,1,56007,507014,9,116,116,1,9,51,0,116,592d1d2665993f8e,"(6, 0)",0.0,,,0.0,10.0
6.0,60,16,5,1,56007,507014,10,112,112,1,10,50,0,112,592d1d2665993f8e,"(46, 0)",0.0,,,0.0,11.0
6.0,60,16,5,1,56007,507014,11,108,108,1,11,49,0,108,592d1d2665993f8e,"(11, 0)",0.0,,,0.0,12.0
6.0,60,16,5,1,56007,507014,12,105,105,1,12,48,0,105,592d1d2665993f8e,"(49, 0)",1.0,,,1.0,13.0
6.0,60,16,5,1,56007,507014,13,101,98,1,13,47,1,101,592d1d2665993f8e,"(1, 0)",2.0,,,2.0,14.0
6.0,60,16,5,1,56007,507014,14,97,91,1,14,46,2,97,592d1d2665993f8e,"(10, 0)",3.0,,,3.0,15.0
6.0,60,16,5,1,56007,507014,15,93,85,1,15,45,3,93,592d1d2665993f8e,"(54, 0)",4.0,,,4.0,16.0
6.0,60,16,5,1,56007,507014,16,88,75,1,16,44,4,88,592d1d2665993f8e,"(17, 0)",4.0,,,4.0,17.0
6.0,60,16,5,1,56007,507014,17,85,73,1,17,43,4,85,592d1d2665993f8e,"(28, 1)",5.0,,,5.0,18.0
6.0,60,16,5,1,56007,507014,18,82,63,1,18,42,5,82,592d1d2665993f8e,"(18, 1)",6.0,,,6.0,19.0
6.0,60,16,5,1,56007,507014,19,79,57,1,19,41,6,79,592d1d2665993f8e,"(47, 0)",7.0,,,7.0,20.0
6.0,60,16,5,1,56007,507014,20,76,48,1,20,40,7,76,592d1d2665993f8e,"(44, 0)",7.0,,,7.0,21.0
6.0,60,16,5,1,56007,507014,21,73,46,1,21,39,7,73,592d1d2665993f8e,"(40, 0)",7.0,,,7.0,22.0
6.0,60,16,5,1,56007,507014,22,70,44,1,22,38,7,70,592d1d2665993f8e,"(23, 1)",8.0,,,8.0,23.0
6.0,60,16,5,1,56007,507014,23,67,42,1,23,37,8,67,592d1d2665993f8e,"(45, 2)",8.0,,,8.0,24.0
6.0,60,16,5,1,56007,507014,24,65,38,1,24,36,8,65,592d1d2665993f8e,"(29, 2)",9.0,,,9.0,25.0
6.0,60,16,5,1,56007,507014,25,62,31,1,25,35,9,62,592d1d2665993f8e,"(9, 0)",10.0,,,10.0,26.0
6.0,60,16,5,1,56007,507014,26,59,27,1,26,34,10,59,592d1d2665993f8e,"(48, 0)",10.0,,,10.0,27.0
6.0,60,16,5,1,56007,507014,27,57,25,1,27,33,10,57,592d1d2665993f8e,"(30, 0)",10.0,,,10.0,28.0
6.0,60,16,5,1,56007,507014,28,54,24,1,28,32,10,54,592d1d2665993f8e,"(55, 1)",11.0,,,11.0,29.0
6.0,60,16,5,1,56007,507014,29,51,22,1,29,31,11,51,592d1d2665993f8e,"(43, 1)",12.0,,,12.0,30.0
6.0,60,16,5,1,56007,507014,30,48,20,1,30,30,12,48,592d1d2665993f8e,"(51, 2)",13.0,,,13.0,31.0
6.0,60,16,5,1,56007,507014,31,45,16,1,31,29,13,45,592d1d2665993f8e,"(32, 2)",14.0,,,14.0,32.0
6.0,60,16,5,1,56007,507014,32,42,14,1,32,28,14,42,592d1d2665993f8e,"(13, 2)",15.0,,,15.0,33.0
6.0,60,16,5,1,56007,507014,33,39,10,1,33,27,15,39,592d1d2665993f8e,"(36, 2)",15.0,,,15.0,34.0
6.0,60,16,5,1,56007,507014,34,37,9,1,34,26,15,37,592d1d2665993f8e,"(2, 1)",15.0,,,15.0,35.0
6.0,60,16,5,1,56007,507014,35,35,8,1,35,25,15,35,592d1d2665993f8e,"(41, 2)",16.0,,,16.0,36.0
6.0,60,16,5,1,56007,507014,36,32,6,1,36,24,16,32,592d1d2665993f8e,"(39, 1)",17.0,,,17.0,37.0
6.0,60,16,5,1,56007,507014,37,29,4,1,37,23,17,29,592d1d2665993f8e,"(14, 2)",17.0,,,17.0,38.0
6.0,60,16,5,1,56007,507014,38,27,3,1,38,22,17,27,592d1d2665993f8e,"(24, 2)",17.0,,,17.0,39.0
6.0,60,16,5,1,56007,507014,39,25,2,1,39,21,17,25,592d1d2665993f8e,"(12, 1)",17.0,,,17.0,40.0
6.0,60,16,5,1,56007,507014,40,23,0,1,40,20,17,23,592d1d2665993f8e,,,no_legal_move,0,,
