alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,colored_count,uncolored_count,unit_vertex_count,available_moves_now,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_colored_after
6.0,60,4,1,1,16007,107014,0,180,180,1,0,60,0,180,c950b99d5652de0a,"(56, 1)",0.0,,,0.0,1.0
6.0,60,4,1,1,16007,107014,1,172,172,1,1,59,0,172,c950b99d5652de0a,"(19, 1)",0.0,,,0.0,2.0
6.0,60,4,1,1,16007,107014,2,164,164,1,2,58,0,164,c950b99d5652de0a,"(44, 0)",0.0,,,0.0,3.0
6.0,60,4,1,1,16007,107014,3,156,156,1,3,57,0,156,c950b99d5652de0a,"(29, 1)",0.0,,,0.0,4.0
6.0,60,4,1,1,16007,107014,4,150,150,1,4,56,0,150,c950b99d5652de0a,"(28, 1)",0.0,,,0.0,5.0
6.0,60,4,1,1,16007,107014,5,142,142,1,5,55,0,142,c950b99d5652de0a,"(38, 0)",0.0,,,0.0,6.0
6.0,60,4,1,1,16007,107014,6,136,136,1,6,54,0,136,c950b99d5652de0a,"(52, 1)",0.0,,,0.0,7.0
6.0,60,4,1,1,16007,107014,7,134,134,1,7,53,0,134,c950b99d5652de0a,"(26, 1)",0.0,,,0.0,8.0
6.0,60,4,1,1,16007,107014,8,127,127,1,8,52,0,127,c950b99d5652de0a,"(15, 1)",0.0,,,0.0,9.0
6.0,60,4,1,1,16007,107014,9,124,124,1,9,51,0,124,c950b99d5652de0a,"(25, 1)",0.0,,,0.0,10.0
6.0,60,4,1,1,16007,107014,10,117,117,1,10,50,0,117,c950b99d5652de0a,"(48, 1)",0.0,,,0.0,11.0
6.0,60,4,1,1,16007,107014,11,113,113,1,11,49,0,113,c950b99d5652de0a,"(40, 1)",0.0,,,0.0,12.0
6.0,60,4,1,1,16007,107014,12,108,108,1,12,48,0,108,c950b99d5652de0a,"(42, 1)",0.0,,,0.0,13.0
6.0,60,4,1,1,16007,107014,13,104,104,1,13,47,0,104,c950b99d5652de0a,"(13, 1)",0.0,,,0.0,14.0
6.0,60,4,1,1,16007,107014,14,102,102,1,14,46,0,102,c950b99d5652de0a,"(49, 1)",0.0,,,0.0,15.0
6.0,60,4,1,1,16007,107014,15,99,99,1,15,45,0,99,c950b99d5652de0a,"(47, 0)",1.0,,,1.0,16.0
6.0,60,4,1,1,16007,107014,16,94,86,1,16,44,1,94,c950b99d5652de0a,"(53, 1)",2.0,,,2.0,17.0
6.0,60,4,1,1,16007,107014,17,88,77,1,17,43,2,88,c950b99d5652de0a,"(11, 1)",2.0,,,2.0,18.0
6.0,60,4,1,1,16007,107014,18,86,76,1,18,42,2,86,c950b99d5652de0a,"(20, 0)",3.0,,,3.0,19.0
6.0,60,4,1,1,16007,107014,19,83,69,1,19,41,3,83,c950b99d5652de0a,"(22, 1)",4.0,,,4.0,20.0
6.0,60,4,1,1,16007,107014,20,79,62,1,20,40,4,79,c950b99d5652de0a,"(54, 1)",4.0,,,4.0,21.0
6.0,60,4,1,1,16007,107014,21,75,59,1,21,39,4,75,c950b99d5652de0a,"(46, 1)",4.0,,,4.0,22.0
6.0,60,4,1,1,16007,107014,22,72,57,1,22,38,4,72,c950b99d5652de0a,"(51, 2)",5.0,,,5.0,23.0
6.0,60,4,1,1,16007,107014,23,69,48,1,23,37,5,69,c950b99d5652de0a,"(45, 2)",6.0,,,6.0,24.0
6.0,60,4,1,1,16007,107014,24,66,44,1,24,36,6,66,c950b99d5652de0a,"(23, 0)",6.0,,,6.0,25.0
6.0,60,4,1,1,16007,107014,25,64,41,1,25,35,6,64,c950b99d5652de0a,"(8, 2)",7.0,,,7.0,26.0
6.0,60,4,1,1,16007,107014,26,61,35,1,26,34,7,61,c950b99d5652de0a,"(27, 0)",8.0,,,8.0,27.0
6.0,60,4,1,1,16007,107014,27,58,29,1,27,33,8,58,c950b99d5652de0a,"(24, 0)",10.0,,,10.0,28.0
6.0,60,4,1,1,16007,107014,28,54,25,1,28,32,10,54,c950b99d5652de0a,"(55, 2)",10.0,,,10.0,29.0
6.0,60,4,1,1,16007,107014,29,52,22,1,29,31,10,52,c950b99d5652de0a,"(59, 2)",11.0,,,11.0,30.0
6.0,60,4,1,1,16007,107014,30,49,17,1,30,30,11,49,c950b99d5652de0a,"(32, 2)",12.0,,,12.0,31.0
6.0,60,4,1,1,16007,107014,31,46,13,1,31,29,12,46,c950b99d5652de0a,"(57, 0)",12.0,,,12.0,32.0
6.0,60,4,1,1,16007,107014,32,44,12,1,32,28,12,44,c950b99d5652de0a,"(10, 2)",14.0,,,14.0,33.0
6.0,60,4,1,1,16007,107014,33,40,9,1,33,27,14,40,c950b99d5652de0a,"(2, 2)",15.0,,,15.0,34.0
6.0,60,4,1,1,16007,107014,34,37,5,1,34,26,15,37,c950b99d5652de0a,"(31, 2)",17.0,,,17.0,35.0
6.0,60,4,1,1,16007,107014,35,33,4,1,35,25,17,33,c950b99d5652de0a,"(39, 0)",18.0,,,18.0,36.0
6.0,60,4,1,1,16007,107014,36,30,2,1,36,24,18,30,c950b99d5652de0a,"(0, 2)",20.0,,,20.0,37.0
6.0,60,4,1,1,16007,107014,37,26,1,1,37,23,20,26,c950b99d5652de0a,"(36, 2)",20.0,,,20.0,38.0
6.0,60,4,1,1,16007,107014,38,24,0,1,38,22,20,24,c950b99d5652de0a,,,no_legal_move,0,,
