alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,colored_count,uncolored_count,unit_vertex_count,available_moves_now,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_colored_after
5.0,60,5,1,2,15007,107014,0,180,180,1,0,60,0,180,5f09133f81270488,"(56, 1)",0.0,,,0.0,1.0
5.0,60,5,1,2,15007,107014,1,169,169,1,1,59,0,169,5f09133f81270488,"(17, 2)",0.0,,,0.0,2.0
5.0,60,5,1,2,15007,107014,2,164,164,1,2,58,0,164,5f09133f81270488,"(37, 1)",0.0,,,0.0,3.0
5.0,60,5,1,2,15007,107014,3,156,156,1,3,57,0,156,5f09133f81270488,"(30, 1)",0.0,,,0.0,4.0
5.0,60,5,1,2,15007,107014,4,149,149,1,4,56,0,149,5f09133f81270488,"(15, 2)",0.0,,,0.0,5.0
5.0,60,5,1,2,15007,107014,5,145,145,1,5,55,0,145,5f09133f81270488,"(16, 2)",0.0,,,0.0,6.0
5.0,60,5,1,2,15007,107014,6,140,140,1,6,54,0,140,5f09133f81270488,"(32, 2)",0.0,,,0.0,7.0
5.0,60,5,1,2,15007,107014,7,133,133,1,7,53,0,133,5f09133f81270488,"(23, 1)",0.0,,,0.0,8.0
5.0,60,5,1,2,15007,107014,8,129,129,1,8,52,0,129,5f09133f81270488,"(5, 1)",0.0,,,0.0,9.0
5.0,60,5,1,2,15007,107014,9,121,121,1,9,51,0,121,5f09133f81270488,"(14, 2)",0.0,,,0.0,10.0
5.0,60,5,1,2,15007,107014,10,115,115,1,10,50,0,115,5f09133f81270488,"(31, 2)",0.0,,,0.0,11.0
5.0,60,5,1,2,15007,107014,11,111,111,1,11,49,0,111,5f09133f81270488,"(42, 0)",0.0,,,0.0,12.0
5.0,60,5,1,2,15007,107014,12,109,109,1,12,48,0,109,5f09133f81270488,"(29, 1)",0.0,,,0.0,13.0
5.0,60,5,1,2,15007,107014,13,105,105,1,13,47,0,105,5f09133f81270488,"(38, 1)",0.0,,,0.0,14.0
5.0,60,5,1,2,15007,107014,14,102,102,1,14,46,0,102,5f09133f81270488,"(24, 1)",0.0,,,0.0,15.0
5.0,60,5,1,2,15007,107014,15,99,99,1,15,45,0,99,5f09133f81270488,"(3, 1)",0.0,,,0.0,16.0
5.0,60,5,1,2,15007,107014,16,95,95,1,16,44,0,95,5f09133f81270488,"(41, 1)",0.0,,,0.0,17.0
5.0,60,5,1,2,15007,107014,17,91,91,1,17,43,0,91,5f09133f81270488,"(53, 2)",1.0,,,1.0,18.0
5.0,60,5,1,2,15007,107014,18,88,86,1,18,42,1,88,5f09133f81270488,"(25, 1)",2.0,,,2.0,19.0
5.0,60,5,1,2,15007,107014,19,84,76,1,19,41,2,84,5f09133f81270488,"(26, 1)",3.0,,,3.0,20.0
5.0,60,5,1,2,15007,107014,20,81,70,1,20,40,3,81,5f09133f81270488,"(48, 0)",4.0,,,4.0,21.0
5.0,60,5,1,2,15007,107014,21,78,66,1,21,39,4,78,5f09133f81270488,"(34, 2)",4.0,,,4.0,22.0
5.0,60,5,1,2,15007,107014,22,76,61,1,22,38,4,76,5f09133f81270488,"(54, 2)",5.0,,,5.0,23.0
5.0,60,5,1,2,15007,107014,23,73,55,1,23,37,5,73,5f09133f81270488,"(47, 1)",6.0,,,6.0,24.0
5.0,60,5,1,2,15007,107014,24,69,51,1,24,36,6,69,5f09133f81270488,"(39, 1)",6.0,,,6.0,25.0
5.0,60,5,1,2,15007,107014,25,66,49,1,25,35,6,66,5f09133f81270488,"(35, 0)",6.0,,,6.0,26.0
5.0,60,5,1,2,15007,107014,26,64,45,1,26,34,6,64,5f09133f81270488,"(20, 1)",6.0,,,6.0,27.0
5.0,60,5,1,2,15007,107014,27,60,43,1,27,33,6,60,5f09133f81270488,"(2, 1)",6.0,,,6.0,28.0
5.0,60,5,1,2,15007,107014,28,58,42,1,28,32,6,58,5f09133f81270488,"(11, 0)",5.0,,,5.0,29.0
5.0,60,5,1,2,15007,107014,29,57,41,1,29,31,5,57,5f09133f81270488,"(8, 2)",6.0,,,6.0,30.0
5.0,60,5,1,2,15007,107014,30,54,37,1,30,30,6,54,5f09133f81270488,"(43, 2)",6.0,,,6.0,31.0
5.0,60,5,1,2,15007,107014,31,52,36,1,31,29,6,52,5f09133f81270488,"(28, 0)",7.0,,,7.0,32.0
5.0,60,5,1,2,15007,107014,32,49,32,1,32,28,7,49,5f09133f81270488,"(49, 2)",7.0,,,7.0,33.0
5.0,60,5,1,2,15007,107014,33,47,30,1,33,27,7,47,5f09133f81270488,"(13, 2)",8.0,,,8.0,34.0
5.0,60,5,1,2,15007,107014,34,44,24,1,34,26,8,44,5f09133f81270488,"(40, 2)",9.0,,,9.0,35.0
5.0,60,5,1,2,15007,107014,35,41,20,1,35,25,9,41,5f09133f81270488,"(9, 2)",9.0,,,9.0,36.0
5.0,60,5,1,2,15007,107014,36,39,19,1,36,24,9,39,5f09133f81270488,"(58, 0)",10.0,,,10.0,37.0
5.0,60,5,1,2,15007,107014,37,36,16,1,37,23,10,36,5f09133f81270488,"(1, 2)",10.0,,,10.0,38.0
5.0,60,5,1,2,15007,107014,38,34,14,1,38,22,10,34,5f09133f81270488,"(36, 2)",10.0,,,10.0,39.0
5.0,60,5,1,2,15007,107014,39,32,13,1,39,21,10,32,5f09133f81270488,"(18, 2)",11.0,,,11.0,40.0
5.0,60,5,1,2,15007,107014,40,29,9,1,40,20,11,29,5f09133f81270488,"(52, 1)",12.0,,,12.0,41.0
5.0,60,5,1,2,15007,107014,41,26,7,1,41,19,12,26,5f09133f81270488,"(7, 2)",13.0,,,13.0,42.0
5.0,60,5,1,2,15007,107014,42,23,5,1,42,18,13,23,5f09133f81270488,"(12, 1)",14.0,,,14.0,43.0
5.0,60,5,1,2,15007,107014,43,20,3,1,43,17,14,20,5f09133f81270488,"(59, 1)",14.0,,,14.0,44.0
5.0,60,5,1,2,15007,107014,44,18,2,1,44,16,14,18,5f09133f81270488,"(4, 2)",15.0,,,15.0,45.0
5.0,60,5,1,2,15007,107014,45,15,0,1,45,15,15,15,5f09133f81270488,,,no_legal_move,0,,
