alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,colored_count,uncolored_count,unit_vertex_count,available_moves_now,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_colored_after
2.0,60,14,4,2,42007,404014,0,180,180,1,0,60,0,180,327a7a247a7f840d,"(46, 0)",0.0,,,0.0,1.0
2.0,60,14,4,2,42007,404014,1,176,176,1,1,59,0,176,327a7a247a7f840d,"(36, 0)",0.0,,,0.0,2.0
2.0,60,14,4,2,42007,404014,2,171,171,1,2,58,0,171,327a7a247a7f840d,"(11, 0)",0.0,,,0.0,3.0
2.0,60,14,4,2,42007,404014,3,167,167,1,3,57,0,167,327a7a247a7f840d,"(31, 0)",0.0,,,0.0,4.0
2.0,60,14,4,2,42007,404014,4,162,162,1,4,56,0,162,327a7a247a7f840d,"(25, 2)",0.0,,,0.0,5.0
2.0,60,14,4,2,42007,404014,5,158,158,1,5,55,0,158,327a7a247a7f840d,"(24, 2)",0.0,,,0.0,6.0
2.0,60,14,4,2,42007,404014,6,154,154,1,6,54,0,154,327a7a247a7f840d,"(30, 1)",0.0,,,0.0,7.0
2.0,60,14,4,2,42007,404014,7,150,150,1,7,53,0,150,327a7a247a7f840d,"(1, 0)",0.0,,,0.0,8.0
2.0,60,14,4,2,42007,404014,8,147,147,1,8,52,0,147,327a7a247a7f840d,"(27, 1)",0.0,,,0.0,9.0
2.0,60,14,4,2,42007,404014,9,141,141,1,9,51,0,141,327a7a247a7f840d,"(14, 2)",0.0,,,0.0,10.0
2.0,60,14,4,2,42007,404014,10,139,139,1,10,50,0,139,327a7a247a7f840d,"(2, 1)",0.0,,,0.0,11.0
2.0,60,14,4,2,42007,404014,11,135,135,1,11,49,0,135,327a7a247a7f840d,"(50, 2)",0.0,,,0.0,12.0
2.0,60,14,4,2,42007,404014,12,130,130,1,12,48,0,130,327a7a247a7f840d,"(34, 2)",0.0,,,0.0,13.0
2.0,60,14,4,2,42007,404014,13,126,126,1,13,47,0,126,327a7a247a7f840d,"(7, 1)",0.0,,,0.0,14.0
2.0,60,14,4,2,42007,404014,14,120,120,1,14,46,0,120,327a7a247a7f840d,"(37, 2)",0.0,,,0.0,15.0
2.0,60,14,4,2,42007,404014,15,118,118,1,15,45,0,118,327a7a247a7f840d,"(56, 2)",0.0,,,0.0,16.0
2.0,60,14,4,2,42007,404014,16,114,114,1,16,44,0,114,327a7a247a7f840d,"(3, 1)",0.0,,,0.0,17.0
2.0,60,14,4,2,42007,404014,17,110,110,1,17,43,0,110,327a7a247a7f840d,"(58, 2)",0.0,,,0.0,18.0
2.0,60,14,4,2,42007,404014,18,107,107,1,18,42,0,107,327a7a247a7f840d,"(51, 1)",0.0,,,0.0,19.0
2.0,60,14,4,2,42007,404014,19,103,103,1,19,41,0,103,327a7a247a7f840d,"(9, 2)",0.0,,,0.0,20.0
2.0,60,14,4,2,42007,404014,20,99,99,1,20,40,0,99,327a7a247a7f840d,"(47, 2)",0.0,,,0.0,21.0
2.0,60,14,4,2,42007,404014,21,96,96,1,21,39,0,96,327a7a247a7f840d,"(38, 0)",0.0,,,0.0,22.0
2.0,60,14,4,2,42007,404014,22,92,92,1,22,38,0,92,327a7a247a7f840d,"(6, 0)",0.0,,,0.0,23.0
2.0,60,14,4,2,42007,404014,23,88,88,1,23,37,0,88,327a7a247a7f840d,"(54, 0)",0.0,,,0.0,24.0
2.0,60,14,4,2,42007,404014,24,86,86,1,24,36,0,86,327a7a247a7f840d,"(39, 1)",0.0,,,0.0,25.0
2.0,60,14,4,2,42007,404014,25,82,82,1,25,35,0,82,327a7a247a7f840d,"(59, 1)",0.0,,,0.0,26.0
2.0,60,14,4,2,42007,404014,26,80,80,1,26,34,0,80,327a7a247a7f840d,"(4, 1)",0.0,,,0.0,27.0
2.0,60,14,4,2,42007,404014,27,77,77,1,27,33,0,77,327a7a247a7f840d,"(22, 0)",0.0,,,0.0,28.0
2.0,60,14,4,2,42007,404014,28,75,75,1,28,32,0,75,327a7a247a7f840d,"(17, 0)",0.0,,,0.0,29.0
2.0,60,14,4,2,42007,404014,29,73,73,1,29,31,0,73,327a7a247a7f840d,"(19, 1)",0.0,,,0.0,30.0
2.0,60,14,4,2,42007,404014,30,69,69,1,30,30,0,69,327a7a247a7f840d,"(44, 2)",0.0,,,0.0,31.0
2.0,60,14,4,2,42007,404014,31,66,66,1,31,29,0,66,327a7a247a7f840d,"(20, 1)",0.0,,,0.0,32.0
2.0,60,14,4,2,42007,404014,32,64,64,1,32,28,0,64,327a7a247a7f840d,"(48, 0)",0.0,,,0.0,33.0
2.0,60,14,4,2,42007,404014,33,61,61,1,33,27,0,61,327a7a247a7f840d,"(53, 2)",0.0,,,0.0,34.0
2.0,60,14,4,2,42007,404014,34,57,57,1,34,26,0,57,327a7a247a7f840d,"(8, 1)",0.0,,,0.0,35.0
2.0,60,14,4,2,42007,404014,35,55,55,1,35,25,0,55,327a7a247a7f840d,"(52, 1)",0.0,,,0.0,36.0
2.0,60,14,4,2,42007,404014,36,52,52,1,36,24,0,52,327a7a247a7f840d,"(28, 0)",0.0,,,0.0,37.0
2.0,60,14,4,2,42007,404014,37,50,50,1,37,23,0,50,327a7a247a7f840d,"(55, 1)",0.0,,,0.0,38.0
2.0,60,14,4,2,42007,404014,38,47,47,1,38,22,0,47,327a7a247a7f840d,"(0, 1)",0.0,,,0.0,39.0
2.0,60,14,4,2,42007,404014,39,45,45,1,39,21,0,45,327a7a247a7f840d,"(49, 0)",0.0,,,0.0,40.0
2.0,60,14,4,2,42007,404014,40,43,43,1,40,20,0,43,327a7a247a7f840d,"(10, 1)",0.0,,,0.0,41.0
2.0,60,14,4,2,42007,404014,41,40,40,1,41,19,0,40,327a7a247a7f840d,"(5, 1)",0.0,,,0.0,42.0
2.0,60,14,4,2,42007,404014,42,38,38,1,42,18,0,38,327a7a247a7f840d,"(45, 1)",0.0,,,0.0,43.0
2.0,60,14,4,2,42007,404014,43,36,36,1,43,17,0,36,327a7a247a7f840d,"(35, 2)",0.0,,,0.0,44.0
2.0,60,14,4,2,42007,404014,44,33,33,1,44,16,0,33,327a7a247a7f840d,"(41, 2)",0.0,,,0.0,45.0
2.0,60,14,4,2,42007,404014,45,31,31,1,45,15,0,31,327a7a247a7f840d,"(15, 1)",0.0,,,0.0,46.0
2.0,60,14,4,2,42007,404014,46,29,29,1,46,14,0,29,327a7a247a7f840d,"(43, 1)",0.0,,,0.0,47.0
2.0,60,14,4,2,42007,404014,47,27,27,1,47,13,0,27,327a7a247a7f840d,"(33, 1)",0.0,,,0.0,48.0
