alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,colored_count,uncolored_count,unit_vertex_count,available_moves_now,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_colored_after
6.0,60,14,4,2,46007,408014,0,180,180,1,0,60,0,180,117991528b1a3333,"(43, 0)",0.0,,,0.0,1.0
6.0,60,14,4,2,46007,408014,1,175,175,1,1,59,0,175,117991528b1a3333,"(40, 0)",0.0,,,0.0,2.0
6.0,60,14,4,2,46007,408014,2,167,167,1,2,58,0,167,117991528b1a3333,"(3, 1)",0.0,,,0.0,3.0
6.0,60,14,4,2,46007,408014,3,160,160,1,3,57,0,160,117991528b1a3333,"(7, 2)",0.0,,,0.0,4.0
6.0,60,14,4,2,46007,408014,4,150,150,1,4,56,0,150,117991528b1a3333,"(41, 2)",0.0,,,0.0,5.0
6.0,60,14,4,2,46007,408014,5,140,140,1,5,55,0,140,117991528b1a3333,"(10, 2)",0.0,,,0.0,6.0
6.0,60,14,4,2,46007,408014,6,135,135,1,6,54,0,135,117991528b1a3333,"(13, 2)",0.0,,,0.0,7.0
6.0,60,14,4,2,46007,408014,7,128,128,1,7,53,0,128,117991528b1a3333,"(47, 1)",0.0,,,0.0,8.0
6.0,60,14,4,2,46007,408014,8,120,120,1,8,52,0,120,117991528b1a3333,"(46, 2)",0.0,,,0.0,9.0
6.0,60,14,4,2,46007,408014,9,116,116,1,9,51,0,116,117991528b1a3333,"(29, 2)",0.0,,,0.0,10.0
6.0,60,14,4,2,46007,408014,10,112,112,1,10,50,0,112,117991528b1a3333,"(45, 2)",0.0,,,0.0,11.0
6.0,60,14,4,2,46007,408014,11,109,109,1,11,49,0,109,117991528b1a3333,"(51, 1)",0.0,,,0.0,12.0
6.0,60,14,4,2,46007,408014,12,107,107,1,12,48,0,107,117991528b1a3333,"(36, 1)",0.0,,,0.0,13.0
6.0,60,14,4,2,46007,408014,13,105,105,1,13,47,0,105,117991528b1a3333,"(5, 2)",0.0,,,0.0,14.0
6.0,60,14,4,2,46007,408014,14,101,101,1,14,46,0,101,117991528b1a3333,"(30, 2)",0.0,,,0.0,15.0
6.0,60,14,4,2,46007,408014,15,98,98,1,15,45,0,98,117991528b1a3333,"(33, 2)",0.0,,,0.0,16.0
6.0,60,14,4,2,46007,408014,16,95,95,1,16,44,0,95,117991528b1a3333,"(17, 1)",1.0,,,1.0,17.0
