alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,colored_count,uncolored_count,unit_vertex_count,available_moves_now,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_colored_after
6.0,60,7,2,1,26007,207014,0,180,180,1,0,60,0,180,c62796b9b8222b83,"(35, 2)",0.0,,,0.0,1.0
6.0,60,7,2,1,26007,207014,1,170,170,1,1,59,0,170,c62796b9b8222b83,"(2, 2)",0.0,,,0.0,2.0
6.0,60,7,2,1,26007,207014,2,161,161,1,2,58,0,161,c62796b9b8222b83,"(25, 2)",0.0,,,0.0,3.0
6.0,60,7,2,1,26007,207014,3,155,155,1,3,57,0,155,c62796b9b8222b83,"(56, 2)",0.0,,,0.0,4.0
6.0,60,7,2,1,26007,207014,4,146,146,1,4,56,0,146,c62796b9b8222b83,"(52, 2)",0.0,,,0.0,5.0
6.0,60,7,2,1,26007,207014,5,141,141,1,5,55,0,141,c62796b9b8222b83,"(23, 2)",0.0,,,0.0,6.0
6.0,60,7,2,1,26007,207014,6,136,136,1,6,54,0,136,c62796b9b8222b83,"(38, 2)",0.0,,,0.0,7.0
6.0,60,7,2,1,26007,207014,7,131,131,1,7,53,0,131,c62796b9b8222b83,"(59, 2)",0.0,,,0.0,8.0
6.0,60,7,2,1,26007,207014,8,128,128,1,8,52,0,128,c62796b9b8222b83,"(48, 2)",0.0,,,0.0,9.0
6.0,60,7,2,1,26007,207014,9,122,122,1,9,51,0,122,c62796b9b8222b83,"(42, 2)",0.0,,,0.0,10.0
6.0,60,7,2,1,26007,207014,10,115,115,1,10,50,0,115,c62796b9b8222b83,"(50, 2)",0.0,,,0.0,11.0
6.0,60,7,2,1,26007,207014,11,110,110,1,11,49,0,110,c62796b9b8222b83,"(55, 2)",0.0,,,0.0,12.0
6.0,60,7,2,1,26007,207014,12,105,105,1,12,48,0,105,c62796b9b8222b83,"(36, 2)",0.0,,,0.0,13.0
6.0,60,7,2,1,26007,207014,13,101,101,1,13,47,0,101,c62796b9b8222b83,"(32, 2)",0.0,,,0.0,14.0
6.0,60,7,2,1,26007,207014,14,98,98,1,14,46,0,98,c62796b9b8222b83,"(10, 2)",0.0,,,0.0,15.0
6.0,60,7,2,1,26007,207014,15,95,95,1,15,45,0,95,c62796b9b8222b83,"(20, 2)",0.0,,,0.0,16.0
6.0,60,7,2,1,26007,207014,16,92,92,1,16,44,0,92,c62796b9b8222b83,"(40, 2)",0.0,,,0.0,17.0
