alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,colored_count,uncolored_count,unit_vertex_count,available_moves_now,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_colored_after
3.0,60,0,0,0,3007,3014,0,180,180,1,0,60,0,180,602347fd9c0af1b6,"(9, 1)",0.0,,,0.0,1.0
3.0,60,0,0,0,3007,3014,1,175,175,1,1,59,0,175,602347fd9c0af1b6,"(54, 0)",0.0,,,0.0,2.0
3.0,60,0,0,0,3007,3014,2,169,169,1,2,58,0,169,602347fd9c0af1b6,"(22, 2)",0.0,,,0.0,3.0
3.0,60,0,0,0,3007,3014,3,165,165,1,3,57,0,165,602347fd9c0af1b6,"(12, 2)",0.0,,,0.0,4.0
3.0,60,0,0,0,3007,3014,4,162,162,1,4,56,0,162,602347fd9c0af1b6,"(37, 1)",0.0,,,0.0,5.0
3.0,60,0,0,0,3007,3014,5,157,157,1,5,55,0,157,602347fd9c0af1b6,"(39, 2)",0.0,,,0.0,6.0
3.0,60,0,0,0,3007,3014,6,149,149,1,6,54,0,149,602347fd9c0af1b6,"(27, 0)",0.0,,,0.0,7.0
3.0,60,0,0,0,3007,3014,7,143,143,1,7,53,0,143,602347fd9c0af1b6,"(45, 0)",0.0,,,0.0,8.0
3.0,60,0,0,0,3007,3014,8,140,140,1,8,52,0,140,602347fd9c0af1b6,"(1, 0)",0.0,,,0.0,9.0
3.0,60,0,0,0,3007,3014,9,135,135,1,9,51,0,135,602347fd9c0af1b6,"(36, 0)",0.0,,,0.0,10.0
3.0,60,0,0,0,3007,3014,10,130,130,1,10,50,0,130,602347fd9c0af1b6,"(49, 2)",0.0,,,0.0,11.0
3.0,60,0,0,0,3007,3014,11,123,123,1,11,49,0,123,602347fd9c0af1b6,"(11, 0)",0.0,,,0.0,12.0
3.0,60,0,0,0,3007,3014,12,121,121,1,12,48,0,121,602347fd9c0af1b6,"(19, 1)",0.0,,,0.0,13.0
3.0,60,0,0,0,3007,3014,13,117,117,1,13,47,0,117,602347fd9c0af1b6,"(14, 0)",0.0,,,0.0,14.0
3.0,60,0,0,0,3007,3014,14,114,114,1,14,46,0,114,602347fd9c0af1b6,"(25, 1)",0.0,,,0.0,15.0
3.0,60,0,0,0,3007,3014,15,110,110,1,15,45,0,110,602347fd9c0af1b6,"(16, 1)",0.0,,,0.0,16.0
3.0,60,0,0,0,3007,3014,16,107,107,1,16,44,0,107,602347fd9c0af1b6,"(17, 2)",0.0,,,0.0,17.0
3.0,60,0,0,0,3007,3014,17,104,104,1,17,43,0,104,602347fd9c0af1b6,"(38, 1)",0.0,,,0.0,18.0
3.0,60,0,0,0,3007,3014,18,99,99,1,18,42,0,99,602347fd9c0af1b6,"(52, 2)",0.0,,,0.0,19.0
3.0,60,0,0,0,3007,3014,19,95,95,1,19,41,0,95,602347fd9c0af1b6,"(48, 2)",0.0,,,0.0,20.0
3.0,60,0,0,0,3007,3014,20,92,92,1,20,40,0,92,602347fd9c0af1b6,"(58, 2)",0.0,,,0.0,21.0
3.0,60,0,0,0,3007,3014,21,89,89,1,21,39,0,89,602347fd9c0af1b6,"(24, 2)",0.0,,,0.0,22.0
3.0,60,0,0,0,3007,3014,22,86,86,1,22,38,0,86,602347fd9c0af1b6,"(7, 1)",0.0,,,0.0,23.0
3.0,60,0,0,0,3007,3014,23,82,82,1,23,37,0,82,602347fd9c0af1b6,"(13, 0)",0.0,,,0.0,24.0
3.0,60,0,0,0,3007,3014,24,79,79,1,24,36,0,79,602347fd9c0af1b6,"(0, 1)",0.0,,,0.0,25.0
3.0,60,0,0,0,3007,3014,25,76,76,1,25,35,0,76,602347fd9c0af1b6,"(43, 0)",0.0,,,0.0,26.0
3.0,60,0,0,0,3007,3014,26,73,73,1,26,34,0,73,602347fd9c0af1b6,"(5, 2)",0.0,,,0.0,27.0
3.0,60,0,0,0,3007,3014,27,70,70,1,27,33,0,70,602347fd9c0af1b6,"(20, 0)",0.0,,,0.0,28.0
3.0,60,0,0,0,3007,3014,28,67,67,1,28,32,0,67,602347fd9c0af1b6,"(8, 2)",0.0,,,0.0,29.0
3.0,60,0,0,0,3007,3014,29,65,65,1,29,31,0,65,602347fd9c0af1b6,"(2, 2)",0.0,,,0.0,30.0
3.0,60,0,0,0,3007,3014,30,62,62,1,30,30,0,62,602347fd9c0af1b6,"(57, 1)",1.0,,,1.0,31.0
3.0,60,0,0,0,3007,3014,31,59,57,1,31,29,1,59,602347fd9c0af1b6,"(53, 1)",2.0,,,2.0,32.0
3.0,60,0,0,0,3007,3014,32,55,51,1,32,28,2,55,602347fd9c0af1b6,"(21, 1)",2.0,,,2.0,33.0
3.0,60,0,0,0,3007,3014,33,53,50,1,33,27,2,53,602347fd9c0af1b6,"(50, 0)",2.0,,,2.0,34.0
3.0,60,0,0,0,3007,3014,34,51,48,1,34,26,2,51,602347fd9c0af1b6,"(51, 2)",2.0,,,2.0,35.0
3.0,60,0,0,0,3007,3014,35,49,46,1,35,25,2,49,602347fd9c0af1b6,"(31, 0)",2.0,,,2.0,36.0
3.0,60,0,0,0,3007,3014,36,47,44,1,36,24,2,47,602347fd9c0af1b6,"(29, 1)",2.0,,,2.0,37.0
3.0,60,0,0,0,3007,3014,37,44,41,1,37,23,2,44,602347fd9c0af1b6,"(34, 1)",2.0,,,2.0,38.0
