alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,colored_count,uncolored_count,unit_vertex_count,available_moves_now,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_colored_after
5.0,60,15,5,0,55007,505014,0,180,180,1,0,60,0,180,a466109d006df074,"(44, 0)",0.0,,,0.0,1.0
5.0,60,15,5,0,55007,505014,1,172,172,1,1,59,0,172,a466109d006df074,"(1, 0)",0.0,,,0.0,2.0
5.0,60,15,5,0,55007,505014,2,163,163,1,2,58,0,163,a466109d006df074,"(17, 1)",0.0,,,0.0,3.0
5.0,60,15,5,0,55007,505014,3,156,156,1,3,57,0,156,a466109d006df074,"(2, 1)",0.0,,,0.0,4.0
5.0,60,15,5,0,55007,505014,4,150,150,1,4,56,0,150,a466109d006df074,"(28, 1)",0.0,,,0.0,5.0
5.0,60,15,5,0,55007,505014,5,144,144,1,5,55,0,144,a466109d006df074,"(8, 1)",0.0,,,0.0,6.0
5.0,60,15,5,0,55007,505014,6,136,136,1,6,54,0,136,a466109d006df074,"(34, 0)",0.0,,,0.0,7.0
5.0,60,15,5,0,55007,505014,7,132,132,1,7,53,0,132,a466109d006df074,"(45, 0)",0.0,,,0.0,8.0
5.0,60,15,5,0,55007,505014,8,128,128,1,8,52,0,128,a466109d006df074,"(33, 1)",0.0,,,0.0,9.0
5.0,60,15,5,0,55007,505014,9,123,123,1,9,51,0,123,a466109d006df074,"(31, 0)",0.0,,,0.0,10.0
5.0,60,15,5,0,55007,505014,10,119,119,1,10,50,0,119,a466109d006df074,"(41, 1)",0.0,,,0.0,11.0
5.0,60,15,5,0,55007,505014,11,116,116,1,11,49,0,116,a466109d006df074,"(20, 1)",0.0,,,0.0,12.0
5.0,60,15,5,0,55007,505014,12,112,112,1,12,48,0,112,a466109d006df074,"(18, 2)",0.0,,,0.0,13.0
5.0,60,15,5,0,55007,505014,13,109,109,1,13,47,0,109,a466109d006df074,"(32, 0)",0.0,,,0.0,14.0
5.0,60,15,5,0,55007,505014,14,106,106,1,14,46,0,106,a466109d006df074,"(5, 0)",0.0,,,0.0,15.0
5.0,60,15,5,0,55007,505014,15,101,101,1,15,45,0,101,a466109d006df074,"(14, 1)",0.0,,,0.0,16.0
5.0,60,15,5,0,55007,505014,16,94,94,1,16,44,0,94,a466109d006df074,"(4, 0)",0.0,,,0.0,17.0
