alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,colored_count,uncolored_count,unit_vertex_count,available_moves_now,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_colored_after
4.0,60,11,3,2,34007,306014,0,180,180,1,0,60,0,180,7f0dfd5d2fae1e51,"(38, 2)",0.0,,,0.0,1.0
4.0,60,11,3,2,34007,306014,1,174,174,1,1,59,0,174,7f0dfd5d2fae1e51,"(42, 1)",0.0,,,0.0,2.0
4.0,60,11,3,2,34007,306014,2,166,166,1,2,58,0,166,7f0dfd5d2fae1e51,"(35, 1)",0.0,,,0.0,3.0
4.0,60,11,3,2,34007,306014,3,161,161,1,3,57,0,161,7f0dfd5d2fae1e51,"(28, 2)",0.0,,,0.0,4.0
4.0,60,11,3,2,34007,306014,4,155,155,1,4,56,0,155,7f0dfd5d2fae1e51,"(49, 1)",0.0,,,0.0,5.0
4.0,60,11,3,2,34007,306014,5,148,148,1,5,55,0,148,7f0dfd5d2fae1e51,"(32, 2)",0.0,,,0.0,6.0
4.0,60,11,3,2,34007,306014,6,143,143,1,6,54,0,143,7f0dfd5d2fae1e51,"(5, 0)",0.0,,,0.0,7.0
4.0,60,11,3,2,34007,306014,7,140,140,1,7,53,0,140,7f0dfd5d2fae1e51,"(16, 1)",0.0,,,0.0,8.0
4.0,60,11,3,2,34007,306014,8,135,135,1,8,52,0,135,7f0dfd5d2fae1e51,"(58, 2)",0.0,,,0.0,9.0
4.0,60,11,3,2,34007,306014,9,132,132,1,9,51,0,132,7f0dfd5d2fae1e51,"(59, 1)",0.0,,,0.0,10.0
4.0,60,11,3,2,34007,306014,10,128,128,1,10,50,0,128,7f0dfd5d2fae1e51,"(23, 1)",0.0,,,0.0,11.0
4.0,60,11,3,2,34007,306014,11,123,123,1,11,49,0,123,7f0dfd5d2fae1e51,"(55, 1)",0.0,,,0.0,12.0
4.0,60,11,3,2,34007,306014,12,117,117,1,12,48,0,117,7f0dfd5d2fae1e51,"(10, 2)",0.0,,,0.0,13.0
