alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,colored_count,uncolored_count,unit_vertex_count,available_moves_now,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_colored_after
5.0,60,13,4,1,45007,406014,0,180,180,1,0,60,0,180,0fbe9ebd88168133,"(37, 0)",0.0,,,0.0,1.0
5.0,60,13,4,1,45007,406014,1,174,174,1,1,59,0,174,0fbe9ebd88168133,"(56, 2)",0.0,,,0.0,2.0
5.0,60,13,4,1,45007,406014,2,168,168,1,2,58,0,168,0fbe9ebd88168133,"(5, 2)",0.0,,,0.0,3.0
5.0,60,13,4,1,45007,406014,3,160,160,1,3,57,0,160,0fbe9ebd88168133,"(6, 2)",0.0,,,0.0,4.0
5.0,60,13,4,1,45007,406014,4,154,154,1,4,56,0,154,0fbe9ebd88168133,"(10, 2)",0.0,,,0.0,5.0
5.0,60,13,4,1,45007,406014,5,149,149,1,5,55,0,149,0fbe9ebd88168133,"(20, 1)",0.0,,,0.0,6.0
5.0,60,13,4,1,45007,406014,6,141,141,1,6,54,0,141,0fbe9ebd88168133,"(26, 1)",0.0,,,0.0,7.0
5.0,60,13,4,1,45007,406014,7,136,136,1,7,53,0,136,0fbe9ebd88168133,"(47, 2)",0.0,,,0.0,8.0
5.0,60,13,4,1,45007,406014,8,130,130,1,8,52,0,130,0fbe9ebd88168133,"(7, 2)",0.0,,,0.0,9.0
5.0,60,13,4,1,45007,406014,9,124,124,1,9,51,0,124,0fbe9ebd88168133,"(57, 2)",0.0,,,0.0,10.0
5.0,60,13,4,1,45007,406014,10,115,115,1,10,50,0,115,0fbe9ebd88168133,"(8, 2)",0.0,,,0.0,11.0
5.0,60,13,4,1,45007,406014,11,108,108,1,11,49,0,108,0fbe9ebd88168133,"(18, 2)",0.0,,,0.0,12.0
5.0,60,13,4,1,45007,406014,12,105,105,1,12,48,0,105,0fbe9ebd88168133,"(49, 2)",0.0,,,0.0,13.0
5.0,60,13,4,1,45007,406014,13,101,101,1,13,47,0,101,0fbe9ebd88168133,"(14, 2)",0.0,,,0.0,14.0
5.0,60,13,4,1,45007,406014,14,96,96,1,14,46,0,96,0fbe9ebd88168133,"(46, 2)",0.0,,,0.0,15.0
5.0,60,13,4,1,45007,406014,15,93,93,1,15,45,0,93,0fbe9ebd88168133,"(11, 2)",0.0,,,0.0,16.0
5.0,60,13,4,1,45007,406014,16,91,91,1,16,44,0,91,0fbe9ebd88168133,"(30, 0)",0.0,,,0.0,17.0
5.0,60,13,4,1,45007,406014,17,88,88,1,17,43,0,88,0fbe9ebd88168133,"(17, 2)",0.0,,,0.0,18.0
5.0,60,13,4,1,45007,406014,18,85,85,1,18,42,0,85,0fbe9ebd88168133,"(0, 0)",0.0,,,0.0,19.0
5.0,60,13,4,1,45007,406014,19,83,83,1,19,41,0,83,0fbe9ebd88168133,"(33, 2)",1.0,,,1.0,20.0
5.0,60,13,4,1,45007,406014,20,79,75,1,20,40,1,79,0fbe9ebd88168133,"(13, 0)",2.0,,,2.0,21.0
5.0,60,13,4,1,45007,406014,21,76,68,1,21,39,2,76,0fbe9ebd88168133,"(1, 0)",3.0,,,3.0,22.0
5.0,60,13,4,1,45007,406014,22,73,63,1,22,38,3,73,0fbe9ebd88168133,"(54, 0)",4.0,,,4.0,23.0
5.0,60,13,4,1,45007,406014,23,70,56,1,23,37,4,70,0fbe9ebd88168133,"(2, 1)",5.0,,,5.0,24.0
5.0,60,13,4,1,45007,406014,24,67,51,1,24,36,5,67,0fbe9ebd88168133,"(22, 1)",5.0,,,5.0,25.0
5.0,60,13,4,1,45007,406014,25,65,50,1,25,35,5,65,0fbe9ebd88168133,"(43, 2)",6.0,,,6.0,26.0
5.0,60,13,4,1,45007,406014,26,62,43,1,26,34,6,62,0fbe9ebd88168133,"(15, 1)",7.0,,,7.0,27.0
5.0,60,13,4,1,45007,406014,27,59,40,1,27,33,7,59,0fbe9ebd88168133,"(24, 2)",8.0,,,8.0,28.0
5.0,60,13,4,1,45007,406014,28,56,37,1,28,32,8,56,0fbe9ebd88168133,"(53, 1)",8.0,,,8.0,29.0
5.0,60,13,4,1,45007,406014,29,54,32,1,29,31,8,54,0fbe9ebd88168133,"(44, 0)",9.0,,,9.0,30.0
5.0,60,13,4,1,45007,406014,30,51,26,1,30,30,9,51,0fbe9ebd88168133,"(27, 0)",10.0,,,10.0,31.0
5.0,60,13,4,1,45007,406014,31,48,22,1,31,29,10,48,0fbe9ebd88168133,"(55, 0)",11.0,,,11.0,32.0
5.0,60,13,4,1,45007,406014,32,45,19,1,32,28,11,45,0fbe9ebd88168133,"(38, 1)",11.0,,,11.0,33.0
5.0,60,13,4,1,45007,406014,33,43,16,1,33,27,11,43,0fbe9ebd88168133,"(48, 1)",12.0,,,12.0,34.0
5.0,60,13,4,1,45007,406014,34,40,12,1,34,26,12,40,0fbe9ebd88168133,"(42, 0)",13.0,,,13.0,35.0
5.0,60,13,4,1,45007,406014,35,37,11,1,35,25,13,37,0fbe9ebd88168133,"(58, 0)",14.0,,,14.0,36.0
5.0,60,13,4,1,45007,406014,36,34,8,1,36,24,14,34,0fbe9ebd88168133,"(19, 0)",15.0,,,15.0,37.0
5.0,60,13,4,1,45007,406014,37,31,6,1,37,23,15,31,0fbe9ebd88168133,"(3, 1)",15.0,,,15.0,38.0
5.0,60,13,4,1,45007,406014,38,29,4,1,38,22,15,29,0fbe9ebd88168133,"(59, 0)",15.0,,,15.0,39.0
5.0,60,13,4,1,45007,406014,39,27,3,1,39,21,15,27,0fbe9ebd88168133,"(9, 1)",15.0,,,15.0,40.0
5.0,60,13,4,1,45007,406014,40,25,2,1,40,20,15,25,0fbe9ebd88168133,"(4, 1)",17.0,,,17.0,41.0
5.0,60,13,4,1,45007,406014,41,21,0,1,41,19,17,21,0fbe9ebd88168133,,,no_legal_move,0,,
