alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,colored_count,uncolored_count,unit_vertex_count,available_moves_now,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_colored_after
4.0,60,10,3,1,34007,305014,0,180,180,1,0,60,0,180,7f0dfd5d2fae1e51,"(27, 0)",0.0,,,0.0,1.0
4.0,60,10,3,1,34007,305014,1,172,172,1,1,59,0,172,7f0dfd5d2fae1e51,"(5, 0)",0.0,,,0.0,2.0
4.0,60,10,3,1,34007,305014,2,167,167,1,2,58,0,167,7f0dfd5d2fae1e51,"(35, 1)",0.0,,,0.0,3.0
4.0,60,10,3,1,34007,305014,3,160,160,1,3,57,0,160,7f0dfd5d2fae1e51,"(32, 0)",0.0,,,0.0,4.0
4.0,60,10,3,1,34007,305014,4,155,155,1,4,56,0,155,7f0dfd5d2fae1e51,"(22, 1)",0.0,,,0.0,5.0
4.0,60,10,3,1,34007,305014,5,150,150,1,5,55,0,150,7f0dfd5d2fae1e51,"(48, 2)",0.0,,,0.0,6.0
4.0,60,10,3,1,34007,305014,6,146,146,1,6,54,0,146,7f0dfd5d2fae1e51,"(54, 0)",0.0,,,0.0,7.0
4.0,60,10,3,1,34007,305014,7,140,140,1,7,53,0,140,7f0dfd5d2fae1e51,"(25, 0)",0.0,,,0.0,8.0
4.0,60,10,3,1,34007,305014,8,134,134,1,8,52,0,134,7f0dfd5d2fae1e51,"(42, 2)",0.0,,,0.0,9.0
4.0,60,10,3,1,34007,305014,9,128,128,1,9,51,0,128,7f0dfd5d2fae1e51,"(40, 0)",0.0,,,0.0,10.0
4.0,60,10,3,1,34007,305014,10,123,123,1,10,50,0,123,7f0dfd5d2fae1e51,"(17, 1)",0.0,,,0.0,11.0
4.0,60,10,3,1,34007,305014,11,119,119,1,11,49,0,119,7f0dfd5d2fae1e51,"(21, 0)",0.0,,,0.0,12.0
4.0,60,10,3,1,34007,305014,12,116,116,1,12,48,0,116,7f0dfd5d2fae1e51,"(8, 2)",0.0,,,0.0,13.0
4.0,60,10,3,1,34007,305014,13,110,110,1,13,47,0,110,7f0dfd5d2fae1e51,"(7, 2)",0.0,,,0.0,14.0
