alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,colored_count,uncolored_count,unit_vertex_count,available_moves_now,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_colored_after
4.0,60,4,1,1,14007,105014,0,180,180,1,0,60,0,180,d47cffbc0fcc2ab3,"(9, 0)",0.0,,,0.0,1.0
4.0,60,4,1,1,14007,105014,1,174,174,1,1,59,0,174,d47cffbc0fcc2ab3,"(28, 1)",0.0,,,0.0,2.0
4.0,60,4,1,1,14007,105014,2,166,166,1,2,58,0,166,d47cffbc0fcc2ab3,"(19, 1)",0.0,,,0.0,3.0
4.0,60,4,1,1,14007,105014,3,159,159,1,3,57,0,159,d47cffbc0fcc2ab3,"(21, 1)",0.0,,,0.0,4.0
4.0,60,4,1,1,14007,105014,4,151,151,1,4,56,0,151,d47cffbc0fcc2ab3,"(42, 1)",0.0,,,0.0,5.0
4.0,60,4,1,1,14007,105014,5,143,143,1,5,55,0,143,d47cffbc0fcc2ab3,"(54, 1)",0.0,,,0.0,6.0
4.0,60,4,1,1,14007,105014,6,136,136,1,6,54,0,136,d47cffbc0fcc2ab3,"(14, 1)",0.0,,,0.0,7.0
4.0,60,4,1,1,14007,105014,7,132,132,1,7,53,0,132,d47cffbc0fcc2ab3,"(6, 2)",0.0,,,0.0,8.0
4.0,60,4,1,1,14007,105014,8,128,128,1,8,52,0,128,d47cffbc0fcc2ab3,"(33, 1)",0.0,,,0.0,9.0
4.0,60,4,1,1,14007,105014,9,124,124,1,9,51,0,124,d47cffbc0fcc2ab3,"(52, 1)",0.0,,,0.0,10.0
4.0,60,4,1,1,14007,105014,10,121,121,1,10,50,0,121,d47cffbc0fcc2ab3,"(58, 1)",0.0,,,0.0,11.0
4.0,60,4,1,1,14007,105014,11,116,116,1,11,49,0,116,d47cffbc0fcc2ab3,"(49, 0)",0.0,,,0.0,12.0
4.0,60,4,1,1,14007,105014,12,113,113,1,12,48,0,113,d47cffbc0fcc2ab3,"(16, 1)",0.0,,,0.0,13.0
4.0,60,4,1,1,14007,105014,13,110,110,1,13,47,0,110,d47cffbc0fcc2ab3,"(2, 2)",0.0,,,0.0,14.0
4.0,60,4,1,1,14007,105014,14,106,106,1,14,46,0,106,d47cffbc0fcc2ab3,"(30, 1)",0.0,,,0.0,15.0
4.0,60,4,1,1,14007,105014,15,101,101,1,15,45,0,101,d47cffbc0fcc2ab3,"(53, 1)",0.0,,,0.0,16.0
4.0,60,4,1,1,14007,105014,16,97,97,1,16,44,0,97,d47cffbc0fcc2ab3,"(41, 1)",0.0,,,0.0,17.0
4.0,60,4,1,1,14007,105014,17,94,94,1,17,43,0,94,d47cffbc0fcc2ab3,"(5, 1)",0.0,,,0.0,18.0
4.0,60,4,1,1,14007,105014,18,91,91,1,18,42,0,91,d47cffbc0fcc2ab3,"(44, 1)",0.0,,,0.0,19.0
4.0,60,4,1,1,14007,105014,19,88,88,1,19,41,0,88,d47cffbc0fcc2ab3,"(34, 2)",0.0,,,0.0,20.0
