alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,colored_count,uncolored_count,unit_vertex_count,available_moves_now,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_colored_after
1.0,60,11,3,2,31007,303014,0,180,180,1,0,60,0,180,43795fc7302c5fdf,"(40, 1)",0.0,,,0.0,1.0
1.0,60,11,3,2,31007,303014,1,176,176,1,1,59,0,176,43795fc7302c5fdf,"(25, 1)",0.0,,,0.0,2.0
1.0,60,11,3,2,31007,303014,2,173,173,1,2,58,0,173,43795fc7302c5fdf,"(27, 0)",0.0,,,0.0,3.0
1.0,60,11,3,2,31007,303014,3,170,170,1,3,57,0,170,43795fc7302c5fdf,"(54, 2)",0.0,,,0.0,4.0
1.0,60,11,3,2,31007,303014,4,165,165,1,4,56,0,165,43795fc7302c5fdf,"(47, 2)",0.0,,,0.0,5.0
1.0,60,11,3,2,31007,303014,5,161,161,1,5,55,0,161,43795fc7302c5fdf,"(22, 1)",0.0,,,0.0,6.0
1.0,60,11,3,2,31007,303014,6,157,157,1,6,54,0,157,43795fc7302c5fdf,"(34, 1)",0.0,,,0.0,7.0
1.0,60,11,3,2,31007,303014,7,154,154,1,7,53,0,154,43795fc7302c5fdf,"(49, 1)",0.0,,,0.0,8.0
1.0,60,11,3,2,31007,303014,8,150,150,1,8,52,0,150,43795fc7302c5fdf,"(39, 0)",0.0,,,0.0,9.0
1.0,60,11,3,2,31007,303014,9,146,146,1,9,51,0,146,43795fc7302c5fdf,"(14, 1)",0.0,,,0.0,10.0
1.0,60,11,3,2,31007,303014,10,143,143,1,10,50,0,143,43795fc7302c5fdf,"(16, 1)",0.0,,,0.0,11.0
1.0,60,11,3,2,31007,303014,11,139,139,1,11,49,0,139,43795fc7302c5fdf,"(13, 1)",0.0,,,0.0,12.0
1.0,60,11,3,2,31007,303014,12,135,135,1,12,48,0,135,43795fc7302c5fdf,"(48, 2)",0.0,,,0.0,13.0
1.0,60,11,3,2,31007,303014,13,132,132,1,13,47,0,132,43795fc7302c5fdf,"(52, 1)",0.0,,,0.0,14.0
1.0,60,11,3,2,31007,303014,14,128,128,1,14,46,0,128,43795fc7302c5fdf,"(30, 2)",0.0,,,0.0,15.0
1.0,60,11,3,2,31007,303014,15,126,126,1,15,45,0,126,43795fc7302c5fdf,"(6, 1)",0.0,,,0.0,16.0
1.0,60,11,3,2,31007,303014,16,122,122,1,16,44,0,122,43795fc7302c5fdf,"(36, 1)",0.0,,,0.0,17.0
1.0,60,11,3,2,31007,303014,17,118,118,1,17,43,0,118,43795fc7302c5fdf,"(43, 0)",0.0,,,0.0,18.0
1.0,60,11,3,2,31007,303014,18,115,115,1,18,42,0,115,43795fc7302c5fdf,"(4, 1)",0.0,,,0.0,19.0
1.0,60,11,3,2,31007,303014,19,112,112,1,19,41,0,112,43795fc7302c5fdf,"(24, 2)",0.0,,,0.0,20.0
1.0,60,11,3,2,31007,303014,20,108,108,1,20,40,0,108,43795fc7302c5fdf,"(51, 0)",0.0,,,0.0,21.0
1.0,60,11,3,2,31007,303014,21,105,105,1,21,39,0,105,43795fc7302c5fdf,"(57, 0)",0.0,,,0.0,22.0
1.0,60,11,3,2,31007,303014,22,102,102,1,22,38,0,102,43795fc7302c5fdf,"(3, 1)",0.0,,,0.0,23.0
1.0,60,11,3,2,31007,303014,23,100,100,1,23,37,0,100,43795fc7302c5fdf,"(17, 2)",0.0,,,0.0,24.0
1.0,60,11,3,2,31007,303014,24,96,96,1,24,36,0,96,43795fc7302c5fdf,"(32, 0)",0.0,,,0.0,25.0
