alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,colored_count,uncolored_count,unit_vertex_count,available_moves_now,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_colored_after
2.0,60,1,0,1,2007,3014,0,180,180,1,0,60,0,180,f67c1fa953a72556,"(9, 1)",0.0,,,0.0,1.0
2.0,60,1,0,1,2007,3014,1,175,175,1,1,59,0,175,f67c1fa953a72556,"(51, 1)",0.0,,,0.0,2.0
2.0,60,1,0,1,2007,3014,2,172,172,1,2,58,0,172,f67c1fa953a72556,"(22, 0)",0.0,,,0.0,3.0
2.0,60,1,0,1,2007,3014,3,167,167,1,3,57,0,167,f67c1fa953a72556,"(11, 2)",0.0,,,0.0,4.0
2.0,60,1,0,1,2007,3014,4,162,162,1,4,56,0,162,f67c1fa953a72556,"(38, 0)",0.0,,,0.0,5.0
2.0,60,1,0,1,2007,3014,5,156,156,1,5,55,0,156,f67c1fa953a72556,"(46, 2)",0.0,,,0.0,6.0
2.0,60,1,0,1,2007,3014,6,151,151,1,6,54,0,151,f67c1fa953a72556,"(30, 1)",0.0,,,0.0,7.0
2.0,60,1,0,1,2007,3014,7,145,145,1,7,53,0,145,f67c1fa953a72556,"(0, 1)",0.0,,,0.0,8.0
2.0,60,1,0,1,2007,3014,8,140,140,1,8,52,0,140,f67c1fa953a72556,"(26, 1)",0.0,,,0.0,9.0
2.0,60,1,0,1,2007,3014,9,137,137,1,9,51,0,137,f67c1fa953a72556,"(33, 0)",0.0,,,0.0,10.0
2.0,60,1,0,1,2007,3014,10,134,134,1,10,50,0,134,f67c1fa953a72556,"(8, 0)",0.0,,,0.0,11.0
2.0,60,1,0,1,2007,3014,11,131,131,1,11,49,0,131,f67c1fa953a72556,"(20, 2)",0.0,,,0.0,12.0
2.0,60,1,0,1,2007,3014,12,128,128,1,12,48,0,128,f67c1fa953a72556,"(10, 0)",0.0,,,0.0,13.0
2.0,60,1,0,1,2007,3014,13,126,126,1,13,47,0,126,f67c1fa953a72556,"(21, 1)",0.0,,,0.0,14.0
2.0,60,1,0,1,2007,3014,14,123,123,1,14,46,0,123,f67c1fa953a72556,"(29, 0)",0.0,,,0.0,15.0
2.0,60,1,0,1,2007,3014,15,119,119,1,15,45,0,119,f67c1fa953a72556,"(27, 2)",0.0,,,0.0,16.0
2.0,60,1,0,1,2007,3014,16,117,117,1,16,44,0,117,f67c1fa953a72556,"(48, 0)",0.0,,,0.0,17.0
2.0,60,1,0,1,2007,3014,17,112,112,1,17,43,0,112,f67c1fa953a72556,"(55, 0)",0.0,,,0.0,18.0
2.0,60,1,0,1,2007,3014,18,109,109,1,18,42,0,109,f67c1fa953a72556,"(36, 0)",0.0,,,0.0,19.0
2.0,60,1,0,1,2007,3014,19,107,107,1,19,41,0,107,f67c1fa953a72556,"(24, 1)",0.0,,,0.0,20.0
2.0,60,1,0,1,2007,3014,20,103,103,1,20,40,0,103,f67c1fa953a72556,"(57, 1)",0.0,,,0.0,21.0
2.0,60,1,0,1,2007,3014,21,99,99,1,21,39,0,99,f67c1fa953a72556,"(59, 1)",0.0,,,0.0,22.0
2.0,60,1,0,1,2007,3014,22,96,96,1,22,38,0,96,f67c1fa953a72556,"(50, 2)",0.0,,,0.0,23.0
2.0,60,1,0,1,2007,3014,23,92,92,1,23,37,0,92,f67c1fa953a72556,"(42, 0)",0.0,,,0.0,24.0
2.0,60,1,0,1,2007,3014,24,89,89,1,24,36,0,89,f67c1fa953a72556,"(15, 2)",0.0,,,0.0,25.0
2.0,60,1,0,1,2007,3014,25,86,86,1,25,35,0,86,f67c1fa953a72556,"(47, 1)",0.0,,,0.0,26.0
2.0,60,1,0,1,2007,3014,26,84,84,1,26,34,0,84,f67c1fa953a72556,"(2, 2)",0.0,,,0.0,27.0
2.0,60,1,0,1,2007,3014,27,80,80,1,27,33,0,80,f67c1fa953a72556,"(52, 2)",0.0,,,0.0,28.0
2.0,60,1,0,1,2007,3014,28,77,77,1,28,32,0,77,f67c1fa953a72556,"(18, 2)",0.0,,,0.0,29.0
2.0,60,1,0,1,2007,3014,29,75,75,1,29,31,0,75,f67c1fa953a72556,"(58, 1)",0.0,,,0.0,30.0
2.0,60,1,0,1,2007,3014,30,71,71,1,30,30,0,71,f67c1fa953a72556,"(45, 2)",0.0,,,0.0,31.0
2.0,60,1,0,1,2007,3014,31,68,68,1,31,29,0,68,f67c1fa953a72556,"(44, 1)",0.0,,,0.0,32.0
2.0,60,1,0,1,2007,3014,32,64,64,1,32,28,0,64,f67c1fa953a72556,"(49, 2)",0.0,,,0.0,33.0
2.0,60,1,0,1,2007,3014,33,62,62,1,33,27,0,62,f67c1fa953a72556,"(4, 0)",0.0,,,0.0,34.0
