alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,colored_count,uncolored_count,unit_vertex_count,available_moves_now,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_colored_after
1.0,60,16,5,1,51007,502014,0,180,180,1,0,60,0,180,acfdeac9d87c2319,"(27, 1)",0.0,,,0.0,1.0
1.0,60,16,5,1,51007,502014,1,176,176,1,1,59,0,176,acfdeac9d87c2319,"(21, 0)",0.0,,,0.0,2.0
1.0,60,16,5,1,51007,502014,2,172,172,1,2,58,0,172,acfdeac9d87c2319,"(30, 0)",0.0,,,0.0,3.0
1.0,60,16,5,1,51007,502014,3,166,166,1,3,57,0,166,acfdeac9d87c2319,"(22, 2)",0.0,,,0.0,4.0
1.0,60,16,5,1,51007,502014,4,163,163,1,4,56,0,163,acfdeac9d87c2319,"(35, 1)",0.0,,,0.0,5.0
1.0,60,16,5,1,51007,502014,5,160,160,1,5,55,0,160,acfdeac9d87c2319,"(10, 1)",0.0,,,0.0,6.0
1.0,60,16,5,1,51007,502014,6,156,156,1,6,54,0,156,acfdeac9d87c2319,"(39, 0)",0.0,,,0.0,7.0
1.0,60,16,5,1,51007,502014,7,152,152,1,7,53,0,152,acfdeac9d87c2319,"(7, 0)",0.0,,,0.0,8.0
1.0,60,16,5,1,51007,502014,8,149,149,1,8,52,0,149,acfdeac9d87c2319,"(55, 2)",0.0,,,0.0,9.0
1.0,60,16,5,1,51007,502014,9,146,146,1,9,51,0,146,acfdeac9d87c2319,"(23, 1)",0.0,,,0.0,10.0
1.0,60,16,5,1,51007,502014,10,142,142,1,10,50,0,142,acfdeac9d87c2319,"(51, 1)",0.0,,,0.0,11.0
1.0,60,16,5,1,51007,502014,11,139,139,1,11,49,0,139,acfdeac9d87c2319,"(46, 0)",0.0,,,0.0,12.0
1.0,60,16,5,1,51007,502014,12,136,136,1,12,48,0,136,acfdeac9d87c2319,"(16, 1)",0.0,,,0.0,13.0
1.0,60,16,5,1,51007,502014,13,133,133,1,13,47,0,133,acfdeac9d87c2319,"(45, 2)",0.0,,,0.0,14.0
1.0,60,16,5,1,51007,502014,14,129,129,1,14,46,0,129,acfdeac9d87c2319,"(5, 2)",0.0,,,0.0,15.0
