alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,colored_count,uncolored_count,unit_vertex_count,available_moves_now,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_colored_after
1.0,60,9,3,0,31007,301014,0,180,180,1,0,60,0,180,43795fc7302c5fdf,"(13, 2)",0.0,,,0.0,1.0
1.0,60,9,3,0,31007,301014,1,175,175,1,1,59,0,175,43795fc7302c5fdf,"(27, 2)",0.0,,,0.0,2.0
1.0,60,9,3,0,31007,301014,2,172,172,1,2,58,0,172,43795fc7302c5fdf,"(6, 0)",0.0,,,0.0,3.0
1.0,60,9,3,0,31007,301014,3,168,168,1,3,57,0,168,43795fc7302c5fdf,"(59, 1)",0.0,,,0.0,4.0
1.0,60,9,3,0,31007,301014,4,163,163,1,4,56,0,163,43795fc7302c5fdf,"(24, 0)",0.0,,,0.0,5.0
1.0,60,9,3,0,31007,301014,5,159,159,1,5,55,0,159,43795fc7302c5fdf,"(44, 0)",0.0,,,0.0,6.0
1.0,60,9,3,0,31007,301014,6,154,154,1,6,54,0,154,43795fc7302c5fdf,"(19, 1)",0.0,,,0.0,7.0
1.0,60,9,3,0,31007,301014,7,148,148,1,7,53,0,148,43795fc7302c5fdf,"(40, 2)",0.0,,,0.0,8.0
1.0,60,9,3,0,31007,301014,8,144,144,1,8,52,0,144,43795fc7302c5fdf,"(0, 2)",0.0,,,0.0,9.0
1.0,60,9,3,0,31007,301014,9,141,141,1,9,51,0,141,43795fc7302c5fdf,"(50, 0)",0.0,,,0.0,10.0
1.0,60,9,3,0,31007,301014,10,137,137,1,10,50,0,137,43795fc7302c5fdf,"(34, 2)",0.0,,,0.0,11.0
1.0,60,9,3,0,31007,301014,11,134,134,1,11,49,0,134,43795fc7302c5fdf,"(48, 1)",0.0,,,0.0,12.0
1.0,60,9,3,0,31007,301014,12,129,129,1,12,48,0,129,43795fc7302c5fdf,"(42, 0)",0.0,,,0.0,13.0
1.0,60,9,3,0,31007,301014,13,126,126,1,13,47,0,126,43795fc7302c5fdf,"(26, 2)",0.0,,,0.0,14.0
1.0,60,9,3,0,31007,301014,14,121,121,1,14,46,0,121,43795fc7302c5fdf,"(3, 1)",0.0,,,0.0,15.0
1.0,60,9,3,0,31007,301014,15,117,117,1,15,45,0,117,43795fc7302c5fdf,"(36, 0)",0.0,,,0.0,16.0
1.0,60,9,3,0,31007,301014,16,113,113,1,16,44,0,113,43795fc7302c5fdf,"(12, 1)",0.0,,,0.0,17.0
1.0,60,9,3,0,31007,301014,17,110,110,1,17,43,0,110,43795fc7302c5fdf,"(33, 2)",0.0,,,0.0,18.0
1.0,60,9,3,0,31007,301014,18,108,108,1,18,42,0,108,43795fc7302c5fdf,"(14, 0)",0.0,,,0.0,19.0
1.0,60,9,3,0,31007,301014,19,105,105,1,19,41,0,105,43795fc7302c5fdf,"(53, 0)",0.0,,,0.0,20.0
1.0,60,9,3,0,31007,301014,20,101,101,1,20,40,0,101,43795fc7302c5fdf,"(20, 2)",0.0,,,0.0,21.0
1.0,60,9,3,0,31007,301014,21,98,98,1,21,39,0,98,43795fc7302c5fdf,"(38, 1)",0.0,,,0.0,22.0
1.0,60,9,3,0,31007,301014,22,93,93,1,22,38,0,93,43795fc7302c5fdf,"(1, 0)",0.0,,,0.0,23.0
1.0,60,9,3,0,31007,301014,23,90,90,1,23,37,0,90,43795fc7302c5fdf,"(21, 2)",0.0,,,0.0,24.0
1.0,60,9,3,0,31007,301014,24,88,88,1,24,36,0,88,43795fc7302c5fdf,"(31, 1)",0.0,,,0.0,25.0
1.0,60,9,3,0,31007,301014,25,85,85,1,25,35,0,85,43795fc7302c5fdf,"(39, 0)",0.0,,,0.0,26.0
1.0,60,9,3,0,31007,301014,26,83,83,1,26,34,0,83,43795fc7302c5fdf,"(43, 1)",0.0,,,0.0,27.0
1.0,60,9,3,0,31007,301014,27,80,80,1,27,33,0,80,43795fc7302c5fdf,"(15, 1)",0.0,,,0.0,28.0
1.0,60,9,3,0,31007,301014,28,78,78,1,28,32,0,78,43795fc7302c5fdf,"(7, 0)",0.0,,,0.0,29.0
1.0,60,9,3,0,31007,301014,29,75,75,1,29,31,0,75,43795fc7302c5fdf,"(4, 0)",0.0,,,0.0,30.0
1.0,60,9,3,0,31007,301014,30,72,72,1,30,30,0,72,43795fc7302c5fdf,"(37, 1)",0.0,,,0.0,31.0
1.0,60,9,3,0,31007,301014,31,70,70,1,31,29,0,70,43795fc7302c5fdf,"(47, 0)",0.0,,,0.0,32.0
1.0,60,9,3,0,31007,301014,32,68,68,1,32,28,0,68,43795fc7302c5fdf,"(25, 0)",0.0,,,0.0,33.0
1.0,60,9,3,0,31007,301014,33,65,65,1,33,27,0,65,43795fc7302c5fdf,"(55, 0)",0.0,,,0.0,34.0
1.0,60,9,3,0,31007,301014,34,62,62,1,34,26,0,62,43795fc7302c5fdf,"(9, 2)",0.0,,,0.0,35.0
1.0,60,9,3,0,31007,301014,35,59,59,1,35,25,0,59,43795fc7302c5fdf,"(10, 0)",0.0,,,0.0,36.0
1.0,60,9,3,0,31007,301014,36,57,57,1,36,24,0,57,43795fc7302c5fdf,"(29, 2)",0.0,,,0.0,37.0
1.0,60,9,3,0,31007,301014,37,55,55,1,37,23,0,55,43795fc7302c5fdf,"(11, 2)",0.0,,,0.0,38.0
1.0,60,9,3,0,31007,301014,38,52,52,1,38,22,0,52,43795fc7302c5fdf,"(45, 2)",0.0,,,0.0,39.0
1.0,60,9,3,0,31007,301014,39,49,49,1,39,21,0,49,43795fc7302c5fdf,"(30, 0)",0.0,,,0.0,40.0
1.0,60,9,3,0,31007,301014,40,47,47,1,40,20,0,47,43795fc7302c5fdf,"(46, 2)",0.0,,,0.0,41.0
1.0,60,9,3,0,31007,301014,41,44,44,1,41,19,0,44,43795fc7302c5fdf,"(51, 0)",0.0,,,0.0,42.0
1.0,60,9,3,0,31007,301014,42,41,41,1,42,18,0,41,43795fc7302c5fdf,"(49, 2)",0.0,,,0.0,43.0
1.0,60,9,3,0,31007,301014,43,39,39,1,43,17,0,39,43795fc7302c5fdf,"(22, 1)",0.0,,,0.0,44.0
1.0,60,9,3,0,31007,301014,44,37,37,1,44,16,0,37,43795fc7302c5fdf,"(18, 2)",0.0,,,0.0,45.0
1.0,60,9,3,0,31007,301014,45,34,34,1,45,15,0,34,43795fc7302c5fdf,"(56, 0)",0.0,,,0.0,46.0
1.0,60,9,3,0,31007,301014,46,32,32,1,46,14,0,32,43795fc7302c5fdf,"(58, 2)",0.0,,,0.0,47.0
1.0,60,9,3,0,31007,301014,47,29,29,1,47,13,0,29,43795fc7302c5fdf,"(23, 1)",0.0,,,0.0,48.0
1.0,60,9,3,0,31007,301014,48,26,26,1,48,12,0,26,43795fc7302c5fdf,"(2, 2)",0.0,,,0.0,49.0
1.0,60,9,3,0,31007,301014,49,24,24,1,49,11,0,24,43795fc7302c5fdf,"(5, 0)",0.0,,,0.0,50.0
1.0,60,9,3,0,31007,301014,50,21,21,1,50,10,0,21,43795fc7302c5fdf,"(52, 2)",0.0,,,0.0,51.0
1.0,60,9,3,0,31007,301014,51,19,19,1,51,9,0,19,43795fc7302c5fdf,"(57, 1)",0.0,,,0.0,52.0
1.0,60,9,3,0,31007,301014,52,16,16,1,52,8,0,16,43795fc7302c5fdf,"(35, 2)",0.0,,,0.0,53.0
1.0,60,9,3,0,31007,301014,53,14,14,1,53,7,0,14,43795fc7302c5fdf,"(16, 1)",0.0,,,0.0,54.0
1.0,60,9,3,0,31007,301014,54,12,12,1,54,6,0,12,43795fc7302c5fdf,"(32, 2)",0.0,,,0.0,55.0
1.0,60,9,3,0,31007,301014,55,10,10,1,55,5,0,10,43795fc7302c5fdf,"(41, 2)",0.0,,,0.0,56.0
1.0,60,9,3,0,31007,301014,56,8,8,1,56,4,0,8,43795fc7302c5fdf,"(17, 0)",1.0,,,1.0,57.0
1.0,60,9,3,0,31007,301014,57,5,5,1,57,3,1,5,43795fc7302c5fdf,"(8, 2)",0.0,,,0.0,58.0
1.0,60,9,3,0,31007,301014,58,4,4,1,58,2,0,4,43795fc7302c5fdf,"(28, 0)",1.0,,,1.0,59.0
1.0,60,9,3,0,31007,301014,59,1,1,1,59,1,1,1,43795fc7302c5fdf,"(54, 1)",0.0,,,0.0,60.0
