alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,colored_count,uncolored_count,unit_vertex_count,available_moves_now,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_colored_after
3.0,60,1,0,1,3007,4014,0,180,180,1,0,60,0,180,602347fd9c0af1b6,"(51, 0)",0.0,,,0.0,1.0
3.0,60,1,0,1,3007,4014,1,172,172,1,1,59,0,172,602347fd9c0af1b6,"(39, 0)",0.0,,,0.0,2.0
3.0,60,1,0,1,3007,4014,2,165,165,1,2,58,0,165,602347fd9c0af1b6,"(13, 1)",0.0,,,0.0,3.0
3.0,60,1,0,1,3007,4014,3,157,157,1,3,57,0,157,602347fd9c0af1b6,"(57, 2)",0.0,,,0.0,4.0
3.0,60,1,0,1,3007,4014,4,149,149,1,4,56,0,149,602347fd9c0af1b6,"(14, 0)",0.0,,,0.0,5.0
3.0,60,1,0,1,3007,4014,5,146,146,1,5,55,0,146,602347fd9c0af1b6,"(34, 1)",0.0,,,0.0,6.0
3.0,60,1,0,1,3007,4014,6,142,142,1,6,54,0,142,602347fd9c0af1b6,"(5, 0)",0.0,,,0.0,7.0
3.0,60,1,0,1,3007,4014,7,140,140,1,7,53,0,140,602347fd9c0af1b6,"(22, 2)",0.0,,,0.0,8.0
3.0,60,1,0,1,3007,4014,8,136,136,1,8,52,0,136,602347fd9c0af1b6,"(12, 0)",0.0,,,0.0,9.0
3.0,60,1,0,1,3007,4014,9,133,133,1,9,51,0,133,602347fd9c0af1b6,"(47, 0)",0.0,,,0.0,10.0
3.0,60,1,0,1,3007,4014,10,129,129,1,10,50,0,129,602347fd9c0af1b6,"(16, 1)",0.0,,,0.0,11.0
3.0,60,1,0,1,3007,4014,11,126,126,1,11,49,0,126,602347fd9c0af1b6,"(31, 2)",0.0,,,0.0,12.0
3.0,60,1,0,1,3007,4014,12,122,122,1,12,48,0,122,602347fd9c0af1b6,"(1, 1)",0.0,,,0.0,13.0
3.0,60,1,0,1,3007,4014,13,117,117,1,13,47,0,117,602347fd9c0af1b6,"(55, 0)",0.0,,,0.0,14.0
3.0,60,1,0,1,3007,4014,14,113,113,1,14,46,0,113,602347fd9c0af1b6,"(48, 2)",0.0,,,0.0,15.0
3.0,60,1,0,1,3007,4014,15,110,110,1,15,45,0,110,602347fd9c0af1b6,"(3, 0)",0.0,,,0.0,16.0
3.0,60,1,0,1,3007,4014,16,105,105,1,16,44,0,105,602347fd9c0af1b6,"(28, 0)",0.0,,,0.0,17.0
3.0,60,1,0,1,3007,4014,17,100,100,1,17,43,0,100,602347fd9c0af1b6,"(29, 0)",0.0,,,0.0,18.0
3.0,60,1,0,1,3007,4014,18,95,95,1,18,42,0,95,602347fd9c0af1b6,"(58, 0)",0.0,,,0.0,19.0
3.0,60,1,0,1,3007,4014,19,92,92,1,19,41,0,92,602347fd9c0af1b6,"(54, 0)",0.0,,,0.0,20.0
3.0,60,1,0,1,3007,4014,20,89,89,1,20,40,0,89,602347fd9c0af1b6,"(19, 2)",0.0,,,0.0,21.0
3.0,60,1,0,1,3007,4014,21,87,87,1,21,39,0,87,602347fd9c0af1b6,"(42, 1)",0.0,,,0.0,22.0
3.0,60,1,0,1,3007,4014,22,84,84,1,22,38,0,84,602347fd9c0af1b6,"(24, 1)",0.0,,,0.0,23.0
3.0,60,1,0,1,3007,4014,23,80,80,1,23,37,0,80,602347fd9c0af1b6,"(2, 0)",0.0,,,0.0,24.0
3.0,60,1,0,1,3007,4014,24,78,78,1,24,36,0,78,602347fd9c0af1b6,"(11, 0)",0.0,,,0.0,25.0
3.0,60,1,0,1,3007,4014,25,75,75,1,25,35,0,75,602347fd9c0af1b6,"(17, 0)",0.0,,,0.0,26.0
3.0,60,1,0,1,3007,4014,26,72,72,1,26,34,0,72,602347fd9c0af1b6,"(20, 2)",0.0,,,0.0,27.0
3.0,60,1,0,1,3007,4014,27,69,69,1,27,33,0,69,602347fd9c0af1b6,"(37, 1)",0.0,,,0.0,28.0
3.0,60,1,0,1,3007,4014,28,67,67,1,28,32,0,67,602347fd9c0af1b6,"(38, 0)",0.0,,,0.0,29.0
