alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,colored_count,uncolored_count,unit_vertex_count,available_moves_now,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_colored_after
4.0,60,16,5,1,54007,505014,0,180,180,1,0,60,0,180,9987eefafe36b0a7,"(44, 0)",0.0,,,0.0,1.0
4.0,60,16,5,1,54007,505014,1,174,174,1,1,59,0,174,9987eefafe36b0a7,"(2, 2)",0.0,,,0.0,2.0
4.0,60,16,5,1,54007,505014,2,167,167,1,2,58,0,167,9987eefafe36b0a7,"(15, 1)",0.0,,,0.0,3.0
4.0,60,16,5,1,54007,505014,3,159,159,1,3,57,0,159,9987eefafe36b0a7,"(1, 1)",0.0,,,0.0,4.0
4.0,60,16,5,1,54007,505014,4,153,153,1,4,56,0,153,9987eefafe36b0a7,"(51, 0)",0.0,,,0.0,5.0
4.0,60,16,5,1,54007,505014,5,147,147,1,5,55,0,147,9987eefafe36b0a7,"(58, 2)",0.0,,,0.0,6.0
4.0,60,16,5,1,54007,505014,6,142,142,1,6,54,0,142,9987eefafe36b0a7,"(9, 2)",0.0,,,0.0,7.0
4.0,60,16,5,1,54007,505014,7,140,140,1,7,53,0,140,9987eefafe36b0a7,"(49, 1)",0.0,,,0.0,8.0
4.0,60,16,5,1,54007,505014,8,134,134,1,8,52,0,134,9987eefafe36b0a7,"(42, 2)",0.0,,,0.0,9.0
4.0,60,16,5,1,54007,505014,9,130,130,1,9,51,0,130,9987eefafe36b0a7,"(38, 1)",0.0,,,0.0,10.0
4.0,60,16,5,1,54007,505014,10,126,126,1,10,50,0,126,9987eefafe36b0a7,"(46, 0)",0.0,,,0.0,11.0
4.0,60,16,5,1,54007,505014,11,122,122,1,11,49,0,122,9987eefafe36b0a7,"(37, 1)",0.0,,,0.0,12.0
4.0,60,16,5,1,54007,505014,12,118,118,1,12,48,0,118,9987eefafe36b0a7,"(23, 2)",0.0,,,0.0,13.0
4.0,60,16,5,1,54007,505014,13,116,116,1,13,47,0,116,9987eefafe36b0a7,"(18, 0)",0.0,,,0.0,14.0
4.0,60,16,5,1,54007,505014,14,112,112,1,14,46,0,112,9987eefafe36b0a7,"(16, 1)",0.0,,,0.0,15.0
4.0,60,16,5,1,54007,505014,15,109,109,1,15,45,0,109,9987eefafe36b0a7,"(53, 1)",0.0,,,0.0,16.0
4.0,60,16,5,1,54007,505014,16,105,105,1,16,44,0,105,9987eefafe36b0a7,"(11, 2)",0.0,,,0.0,17.0
4.0,60,16,5,1,54007,505014,17,101,101,1,17,43,0,101,9987eefafe36b0a7,"(19, 1)",0.0,,,0.0,18.0
4.0,60,16,5,1,54007,505014,18,99,99,1,18,42,0,99,9987eefafe36b0a7,"(40, 0)",0.0,,,0.0,19.0
4.0,60,16,5,1,54007,505014,19,96,96,1,19,41,0,96,9987eefafe36b0a7,"(4, 1)",0.0,,,0.0,20.0
4.0,60,16,5,1,54007,505014,20,91,91,1,20,40,0,91,9987eefafe36b0a7,"(22, 2)",0.0,,,0.0,21.0
4.0,60,16,5,1,54007,505014,21,89,89,1,21,39,0,89,9987eefafe36b0a7,"(20, 2)",0.0,,,0.0,22.0
4.0,60,16,5,1,54007,505014,22,86,86,1,22,38,0,86,9987eefafe36b0a7,"(5, 1)",0.0,,,0.0,23.0
4.0,60,16,5,1,54007,505014,23,83,83,1,23,37,0,83,9987eefafe36b0a7,"(7, 1)",0.0,,,0.0,24.0
4.0,60,16,5,1,54007,505014,24,79,79,1,24,36,0,79,9987eefafe36b0a7,"(6, 2)",0.0,,,0.0,25.0
4.0,60,16,5,1,54007,505014,25,74,74,1,25,35,0,74,9987eefafe36b0a7,"(29, 2)",0.0,,,0.0,26.0
4.0,60,16,5,1,54007,505014,26,72,72,1,26,34,0,72,9987eefafe36b0a7,"(13, 1)",0.0,,,0.0,27.0
4.0,60,16,5,1,54007,505014,27,68,68,1,27,33,0,68,9987eefafe36b0a7,"(21, 1)",0.0,,,0.0,28.0
4.0,60,16,5,1,54007,505014,28,65,65,1,28,32,0,65,9987eefafe36b0a7,"(25, 2)",0.0,,,0.0,29.0
4.0,60,16,5,1,54007,505014,29,63,63,1,29,31,0,63,9987eefafe36b0a7,"(27, 1)",0.0,,,0.0,30.0
4.0,60,16,5,1,54007,505014,30,61,61,1,30,30,0,61,9987eefafe36b0a7,"(54, 2)",1.0,,,1.0,31.0
4.0,60,16,5,1,54007,505014,31,58,56,1,31,29,1,58,9987eefafe36b0a7,"(17, 1)",2.0,,,2.0,32.0
4.0,60,16,5,1,54007,505014,32,54,48,1,32,28,2,54,9987eefafe36b0a7,"(30, 1)",3.0,,,3.0,33.0
4.0,60,16,5,1,54007,505014,33,51,45,1,33,27,3,51,9987eefafe36b0a7,"(39, 0)",3.0,,,3.0,34.0
4.0,60,16,5,1,54007,505014,34,49,40,1,34,26,3,49,9987eefafe36b0a7,"(24, 0)",3.0,,,3.0,35.0
4.0,60,16,5,1,54007,505014,35,47,38,1,35,25,3,47,9987eefafe36b0a7,"(31, 1)",3.0,,,3.0,36.0
4.0,60,16,5,1,54007,505014,36,45,35,1,36,24,3,45,9987eefafe36b0a7,"(59, 1)",3.0,,,3.0,37.0
4.0,60,16,5,1,54007,505014,37,43,34,1,37,23,3,43,9987eefafe36b0a7,"(45, 1)",3.0,,,3.0,38.0
4.0,60,16,5,1,54007,505014,38,41,33,1,38,22,3,41,9987eefafe36b0a7,"(33, 0)",2.0,,,2.0,39.0
4.0,60,16,5,1,54007,505014,39,40,32,1,39,21,2,40,9987eefafe36b0a7,"(52, 0)",3.0,,,3.0,40.0
4.0,60,16,5,1,54007,505014,40,37,29,1,40,20,3,37,9987eefafe36b0a7,"(50, 2)",3.0,,,3.0,41.0
4.0,60,16,5,1,54007,505014,41,35,27,1,41,19,3,35,9987eefafe36b0a7,"(41, 0)",3.0,,,3.0,42.0
4.0,60,16,5,1,54007,505014,42,33,24,1,42,18,3,33,9987eefafe36b0a7,"(12, 0)",4.0,,,4.0,43.0
