alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,colored_count,uncolored_count,unit_vertex_count,available_moves_now,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_colored_after
1.0,60,7,2,1,21007,202014,0,180,180,1,0,60,0,180,e39f89c3b5bf366b,"(9, 0)",0.0,,,0.0,1.0
1.0,60,7,2,1,21007,202014,1,175,175,1,1,59,0,175,e39f89c3b5bf366b,"(32, 1)",0.0,,,0.0,2.0
1.0,60,7,2,1,21007,202014,2,170,170,1,2,58,0,170,e39f89c3b5bf366b,"(6, 2)",0.0,,,0.0,3.0
1.0,60,7,2,1,21007,202014,3,166,166,1,3,57,0,166,e39f89c3b5bf366b,"(12, 0)",0.0,,,0.0,4.0
1.0,60,7,2,1,21007,202014,4,164,164,1,4,56,0,164,e39f89c3b5bf366b,"(24, 1)",0.0,,,0.0,5.0
1.0,60,7,2,1,21007,202014,5,160,160,1,5,55,0,160,e39f89c3b5bf366b,"(30, 2)",0.0,,,0.0,6.0
1.0,60,7,2,1,21007,202014,6,156,156,1,6,54,0,156,e39f89c3b5bf366b,"(52, 2)",0.0,,,0.0,7.0
1.0,60,7,2,1,21007,202014,7,152,152,1,7,53,0,152,e39f89c3b5bf366b,"(38, 1)",0.0,,,0.0,8.0
1.0,60,7,2,1,21007,202014,8,148,148,1,8,52,0,148,e39f89c3b5bf366b,"(15, 0)",0.0,,,0.0,9.0
1.0,60,7,2,1,21007,202014,9,144,144,1,9,51,0,144,e39f89c3b5bf366b,"(39, 0)",0.0,,,0.0,10.0
1.0,60,7,2,1,21007,202014,10,140,140,1,10,50,0,140,e39f89c3b5bf366b,"(42, 2)",0.0,,,0.0,11.0
1.0,60,7,2,1,21007,202014,11,137,137,1,11,49,0,137,e39f89c3b5bf366b,"(33, 1)",0.0,,,0.0,12.0
1.0,60,7,2,1,21007,202014,12,134,134,1,12,48,0,134,e39f89c3b5bf366b,"(0, 0)",0.0,,,0.0,13.0
1.0,60,7,2,1,21007,202014,13,131,131,1,13,47,0,131,e39f89c3b5bf366b,"(2, 2)",0.0,,,0.0,14.0
1.0,60,7,2,1,21007,202014,14,128,128,1,14,46,0,128,e39f89c3b5bf366b,"(25, 1)",0.0,,,0.0,15.0
1.0,60,7,2,1,21007,202014,15,125,125,1,15,45,0,125,e39f89c3b5bf366b,"(5, 2)",0.0,,,0.0,16.0
1.0,60,7,2,1,21007,202014,16,122,122,1,16,44,0,122,e39f89c3b5bf366b,"(10, 2)",0.0,,,0.0,17.0
1.0,60,7,2,1,21007,202014,17,118,118,1,17,43,0,118,e39f89c3b5bf366b,"(34, 1)",0.0,,,0.0,18.0
1.0,60,7,2,1,21007,202014,18,115,115,1,18,42,0,115,e39f89c3b5bf366b,"(26, 2)",0.0,,,0.0,19.0
1.0,60,7,2,1,21007,202014,19,112,112,1,19,41,0,112,e39f89c3b5bf366b,"(57, 1)",0.0,,,0.0,20.0
1.0,60,7,2,1,21007,202014,20,109,109,1,20,40,0,109,e39f89c3b5bf366b,"(40, 2)",0.0,,,0.0,21.0
1.0,60,7,2,1,21007,202014,21,106,106,1,21,39,0,106,e39f89c3b5bf366b,"(59, 0)",0.0,,,0.0,22.0
1.0,60,7,2,1,21007,202014,22,102,102,1,22,38,0,102,e39f89c3b5bf366b,"(4, 2)",0.0,,,0.0,23.0
1.0,60,7,2,1,21007,202014,23,99,99,1,23,37,0,99,e39f89c3b5bf366b,"(53, 1)",0.0,,,0.0,24.0
1.0,60,7,2,1,21007,202014,24,95,95,1,24,36,0,95,e39f89c3b5bf366b,"(28, 0)",0.0,,,0.0,25.0
1.0,60,7,2,1,21007,202014,25,92,92,1,25,35,0,92,e39f89c3b5bf366b,"(8, 2)",0.0,,,0.0,26.0
1.0,60,7,2,1,21007,202014,26,90,90,1,26,34,0,90,e39f89c3b5bf366b,"(22, 0)",0.0,,,0.0,27.0
1.0,60,7,2,1,21007,202014,27,87,87,1,27,33,0,87,e39f89c3b5bf366b,"(18, 1)",0.0,,,0.0,28.0
1.0,60,7,2,1,21007,202014,28,84,84,1,28,32,0,84,e39f89c3b5bf366b,"(54, 2)",0.0,,,0.0,29.0
1.0,60,7,2,1,21007,202014,29,81,81,1,29,31,0,81,e39f89c3b5bf366b,"(13, 0)",0.0,,,0.0,30.0
1.0,60,7,2,1,21007,202014,30,78,78,1,30,30,0,78,e39f89c3b5bf366b,"(49, 2)",0.0,,,0.0,31.0
