alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,colored_count,uncolored_count,unit_vertex_count,available_moves_now,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_colored_after
1.0,60,3,1,0,11007,101014,0,180,180,1,0,60,0,180,ab57a97870366e7f,"(42, 2)",0.0,,,0.0,1.0
1.0,60,3,1,0,11007,101014,1,177,177,1,1,59,0,177,ab57a97870366e7f,"(36, 2)",0.0,,,0.0,2.0
1.0,60,3,1,0,11007,101014,2,174,174,1,2,58,0,174,ab57a97870366e7f,"(11, 1)",0.0,,,0.0,3.0
1.0,60,3,1,0,11007,101014,3,171,171,1,3,57,0,171,ab57a97870366e7f,"(31, 1)",0.0,,,0.0,4.0
1.0,60,3,1,0,11007,101014,4,166,166,1,4,56,0,166,ab57a97870366e7f,"(23, 2)",0.0,,,0.0,5.0
1.0,60,3,1,0,11007,101014,5,162,162,1,5,55,0,162,ab57a97870366e7f,"(46, 1)",0.0,,,0.0,6.0
1.0,60,3,1,0,11007,101014,6,157,157,1,6,54,0,157,ab57a97870366e7f,"(41, 2)",0.0,,,0.0,7.0
1.0,60,3,1,0,11007,101014,7,155,155,1,7,53,0,155,ab57a97870366e7f,"(35, 2)",0.0,,,0.0,8.0
1.0,60,3,1,0,11007,101014,8,151,151,1,8,52,0,151,ab57a97870366e7f,"(50, 0)",0.0,,,0.0,9.0
1.0,60,3,1,0,11007,101014,9,148,148,1,9,51,0,148,ab57a97870366e7f,"(15, 0)",0.0,,,0.0,10.0
1.0,60,3,1,0,11007,101014,10,145,145,1,10,50,0,145,ab57a97870366e7f,"(58, 0)",0.0,,,0.0,11.0
1.0,60,3,1,0,11007,101014,11,142,142,1,11,49,0,142,ab57a97870366e7f,"(40, 2)",0.0,,,0.0,12.0
1.0,60,3,1,0,11007,101014,12,139,139,1,12,48,0,139,ab57a97870366e7f,"(2, 2)",0.0,,,0.0,13.0
1.0,60,3,1,0,11007,101014,13,134,134,1,13,47,0,134,ab57a97870366e7f,"(8, 1)",0.0,,,0.0,14.0
1.0,60,3,1,0,11007,101014,14,131,131,1,14,46,0,131,ab57a97870366e7f,"(48, 2)",0.0,,,0.0,15.0
1.0,60,3,1,0,11007,101014,15,126,126,1,15,45,0,126,ab57a97870366e7f,"(51, 0)",0.0,,,0.0,16.0
1.0,60,3,1,0,11007,101014,16,122,122,1,16,44,0,122,ab57a97870366e7f,"(7, 2)",0.0,,,0.0,17.0
1.0,60,3,1,0,11007,101014,17,118,118,1,17,43,0,118,ab57a97870366e7f,"(6, 2)",0.0,,,0.0,18.0
1.0,60,3,1,0,11007,101014,18,116,116,1,18,42,0,116,ab57a97870366e7f,"(18, 1)",0.0,,,0.0,19.0
1.0,60,3,1,0,11007,101014,19,113,113,1,19,41,0,113,ab57a97870366e7f,"(49, 1)",0.0,,,0.0,20.0
1.0,60,3,1,0,11007,101014,20,110,110,1,20,40,0,110,ab57a97870366e7f,"(9, 0)",0.0,,,0.0,21.0
1.0,60,3,1,0,11007,101014,21,107,107,1,21,39,0,107,ab57a97870366e7f,"(59, 2)",0.0,,,0.0,22.0
1.0,60,3,1,0,11007,101014,22,102,102,1,22,38,0,102,ab57a97870366e7f,"(38, 0)",0.0,,,0.0,23.0
1.0,60,3,1,0,11007,101014,23,98,98,1,23,37,0,98,ab57a97870366e7f,"(34, 1)",0.0,,,0.0,24.0
1.0,60,3,1,0,11007,101014,24,95,95,1,24,36,0,95,ab57a97870366e7f,"(29, 2)",0.0,,,0.0,25.0
1.0,60,3,1,0,11007,101014,25,93,93,1,25,35,0,93,ab57a97870366e7f,"(52, 2)",0.0,,,0.0,26.0
1.0,60,3,1,0,11007,101014,26,89,89,1,26,34,0,89,ab57a97870366e7f,"(5, 1)",0.0,,,0.0,27.0
1.0,60,3,1,0,11007,101014,27,86,86,1,27,33,0,86,ab57a97870366e7f,"(1, 2)",0.0,,,0.0,28.0
1.0,60,3,1,0,11007,101014,28,82,82,1,28,32,0,82,ab57a97870366e7f,"(32, 1)",0.0,,,0.0,29.0
1.0,60,3,1,0,11007,101014,29,79,79,1,29,31,0,79,ab57a97870366e7f,"(4, 2)",0.0,,,0.0,30.0
1.0,60,3,1,0,11007,101014,30,76,76,1,30,30,0,76,ab57a97870366e7f,"(10, 2)",0.0,,,0.0,31.0
1.0,60,3,1,0,11007,101014,31,73,73,1,31,29,0,73,ab57a97870366e7f,"(12, 0)",0.0,,,0.0,32.0
