alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,colored_count,uncolored_count,unit_vertex_count,available_moves_now,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_colored_after
3.0,60,9,3,0,33007,303014,0,180,180,1,0,60,0,180,f4b6cfe1b47acefe,"(40, 1)",0.0,,,0.0,1.0
3.0,60,9,3,0,33007,303014,1,174,174,1,1,59,0,174,f4b6cfe1b47acefe,"(28, 1)",0.0,,,0.0,2.0
3.0,60,9,3,0,33007,303014,2,166,166,1,2,58,0,166,f4b6cfe1b47acefe,"(16, 2)",0.0,,,0.0,3.0
3.0,60,9,3,0,33007,303014,3,159,159,1,3,57,0,159,f4b6cfe1b47acefe,"(49, 2)",0.0,,,0.0,4.0
3.0,60,9,3,0,33007,303014,4,154,154,1,4,56,0,154,f4b6cfe1b47acefe,"(46, 1)",0.0,,,0.0,5.0
3.0,60,9,3,0,33007,303014,5,149,149,1,5,55,0,149,f4b6cfe1b47acefe,"(21, 1)",0.0,,,0.0,6.0
3.0,60,9,3,0,33007,303014,6,144,144,1,6,54,0,144,f4b6cfe1b47acefe,"(43, 1)",0.0,,,0.0,7.0
3.0,60,9,3,0,33007,303014,7,141,141,1,7,53,0,141,f4b6cfe1b47acefe,"(56, 0)",0.0,,,0.0,8.0
3.0,60,9,3,0,33007,303014,8,136,136,1,8,52,0,136,f4b6cfe1b47acefe,"(20, 0)",0.0,,,0.0,9.0
3.0,60,9,3,0,33007,303014,9,131,131,1,9,51,0,131,f4b6cfe1b47acefe,"(39, 1)",0.0,,,0.0,10.0
3.0,60,9,3,0,33007,303014,10,128,128,1,10,50,0,128,f4b6cfe1b47acefe,"(7, 2)",0.0,,,0.0,11.0
3.0,60,9,3,0,33007,303014,11,124,124,1,11,49,0,124,f4b6cfe1b47acefe,"(8, 1)",0.0,,,0.0,12.0
3.0,60,9,3,0,33007,303014,12,120,120,1,12,48,0,120,f4b6cfe1b47acefe,"(23, 2)",0.0,,,0.0,13.0
3.0,60,9,3,0,33007,303014,13,116,116,1,13,47,0,116,f4b6cfe1b47acefe,"(48, 0)",0.0,,,0.0,14.0
3.0,60,9,3,0,33007,303014,14,113,113,1,14,46,0,113,f4b6cfe1b47acefe,"(10, 1)",0.0,,,0.0,15.0
