alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,colored_count,uncolored_count,unit_vertex_count,available_moves_now,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_colored_after
4.0,60,15,5,0,54007,504014,0,180,180,1,0,60,0,180,9987eefafe36b0a7,"(55, 2)",0.0,,,0.0,1.0
4.0,60,15,5,0,54007,504014,1,173,173,1,1,59,0,173,9987eefafe36b0a7,"(16, 0)",0.0,,,0.0,2.0
4.0,60,15,5,0,54007,504014,2,166,166,1,2,58,0,166,9987eefafe36b0a7,"(42, 0)",0.0,,,0.0,3.0
4.0,60,15,5,0,54007,504014,3,162,162,1,3,57,0,162,9987eefafe36b0a7,"(2, 0)",0.0,,,0.0,4.0
4.0,60,15,5,0,54007,504014,4,155,155,1,4,56,0,155,9987eefafe36b0a7,"(43, 1)",0.0,,,0.0,5.0
4.0,60,15,5,0,54007,504014,5,146,146,1,5,55,0,146,9987eefafe36b0a7,"(50, 2)",0.0,,,0.0,6.0
4.0,60,15,5,0,54007,504014,6,139,139,1,6,54,0,139,9987eefafe36b0a7,"(53, 0)",0.0,,,0.0,7.0
4.0,60,15,5,0,54007,504014,7,135,135,1,7,53,0,135,9987eefafe36b0a7,"(5, 0)",0.0,,,0.0,8.0
4.0,60,15,5,0,54007,504014,8,129,129,1,8,52,0,129,9987eefafe36b0a7,"(38, 2)",0.0,,,0.0,9.0
4.0,60,15,5,0,54007,504014,9,125,125,1,9,51,0,125,9987eefafe36b0a7,"(18, 0)",0.0,,,0.0,10.0
4.0,60,15,5,0,54007,504014,10,121,121,1,10,50,0,121,9987eefafe36b0a7,"(58, 2)",0.0,,,0.0,11.0
4.0,60,15,5,0,54007,504014,11,116,116,1,11,49,0,116,9987eefafe36b0a7,"(52, 1)",0.0,,,0.0,12.0
4.0,60,15,5,0,54007,504014,12,114,114,1,12,48,0,114,9987eefafe36b0a7,"(59, 0)",0.0,,,0.0,13.0
4.0,60,15,5,0,54007,504014,13,109,109,1,13,47,0,109,9987eefafe36b0a7,"(37, 0)",0.0,,,0.0,14.0
4.0,60,15,5,0,54007,504014,14,106,106,1,14,46,0,106,9987eefafe36b0a7,"(22, 1)",0.0,,,0.0,15.0
4.0,60,15,5,0,54007,504014,15,103,103,1,15,45,0,103,9987eefafe36b0a7,"(19, 0)",0.0,,,0.0,16.0
4.0,60,15,5,0,54007,504014,16,100,100,1,16,44,0,100,9987eefafe36b0a7,"(28, 0)",0.0,,,0.0,17.0
4.0,60,15,5,0,54007,504014,17,98,98,1,17,43,0,98,9987eefafe36b0a7,"(0, 0)",0.0,,,0.0,18.0
4.0,60,15,5,0,54007,504014,18,94,94,1,18,42,0,94,9987eefafe36b0a7,"(4, 0)",0.0,,,0.0,19.0
4.0,60,15,5,0,54007,504014,19,90,90,1,19,41,0,90,9987eefafe36b0a7,"(8, 0)",0.0,,,0.0,20.0
4.0,60,15,5,0,54007,504014,20,87,87,1,20,40,0,87,9987eefafe36b0a7,"(13, 0)",0.0,,,0.0,21.0
4.0,60,15,5,0,54007,504014,21,83,83,1,21,39,0,83,9987eefafe36b0a7,"(23, 0)",0.0,,,0.0,22.0
4.0,60,15,5,0,54007,504014,22,80,80,1,22,38,0,80,9987eefafe36b0a7,"(11, 0)",0.0,,,0.0,23.0
4.0,60,15,5,0,54007,504014,23,77,77,1,23,37,0,77,9987eefafe36b0a7,"(44, 2)",0.0,,,0.0,24.0
4.0,60,15,5,0,54007,504014,24,75,75,1,24,36,0,75,9987eefafe36b0a7,"(17, 2)",0.0,,,0.0,25.0
4.0,60,15,5,0,54007,504014,25,72,72,1,25,35,0,72,9987eefafe36b0a7,"(40, 0)",0.0,,,0.0,26.0
