alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,colored_count,uncolored_count,unit_vertex_count,available_moves_now,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_colored_after
6.0,60,11,3,2,36007,308014,0,180,180,1,0,60,0,180,62d6ff23461cd366,"(35, 1)",0.0,,,0.0,1.0
6.0,60,11,3,2,36007,308014,1,168,168,1,1,59,0,168,62d6ff23461cd366,"(9, 1)",0.0,,,0.0,2.0
6.0,60,11,3,2,36007,308014,2,162,162,1,2,58,0,162,62d6ff23461cd366,"(58, 1)",0.0,,,0.0,3.0
6.0,60,11,3,2,36007,308014,3,152,152,1,3,57,0,152,62d6ff23461cd366,"(56, 1)",0.0,,,0.0,4.0
6.0,60,11,3,2,36007,308014,4,142,142,1,4,56,0,142,62d6ff23461cd366,"(38, 1)",0.0,,,0.0,5.0
6.0,60,11,3,2,36007,308014,5,136,136,1,5,55,0,136,62d6ff23461cd366,"(2, 1)",0.0,,,0.0,6.0
6.0,60,11,3,2,36007,308014,6,131,131,1,6,54,0,131,62d6ff23461cd366,"(24, 1)",0.0,,,0.0,7.0
6.0,60,11,3,2,36007,308014,7,124,124,1,7,53,0,124,62d6ff23461cd366,"(15, 1)",0.0,,,0.0,8.0
6.0,60,11,3,2,36007,308014,8,121,121,1,8,52,0,121,62d6ff23461cd366,"(55, 1)",0.0,,,0.0,9.0
6.0,60,11,3,2,36007,308014,9,117,117,1,9,51,0,117,62d6ff23461cd366,"(19, 1)",0.0,,,0.0,10.0
6.0,60,11,3,2,36007,308014,10,113,113,1,10,50,0,113,62d6ff23461cd366,"(52, 2)",0.0,,,0.0,11.0
6.0,60,11,3,2,36007,308014,11,108,108,1,11,49,0,108,62d6ff23461cd366,"(57, 1)",0.0,,,0.0,12.0
6.0,60,11,3,2,36007,308014,12,104,104,1,12,48,0,104,62d6ff23461cd366,"(26, 1)",0.0,,,0.0,13.0
6.0,60,11,3,2,36007,308014,13,100,100,1,13,47,0,100,62d6ff23461cd366,"(49, 1)",0.0,,,0.0,14.0
6.0,60,11,3,2,36007,308014,14,96,96,1,14,46,0,96,62d6ff23461cd366,"(0, 1)",0.0,,,0.0,15.0
6.0,60,11,3,2,36007,308014,15,93,93,1,15,45,0,93,62d6ff23461cd366,"(42, 0)",0.0,,,0.0,16.0
6.0,60,11,3,2,36007,308014,16,91,91,1,16,44,0,91,62d6ff23461cd366,"(51, 2)",0.0,,,0.0,17.0
6.0,60,11,3,2,36007,308014,17,89,89,1,17,43,0,89,62d6ff23461cd366,"(11, 1)",0.0,,,0.0,18.0
6.0,60,11,3,2,36007,308014,18,86,86,1,18,42,0,86,62d6ff23461cd366,"(8, 1)",0.0,,,0.0,19.0
6.0,60,11,3,2,36007,308014,19,83,83,1,19,41,0,83,62d6ff23461cd366,"(44, 1)",0.0,,,0.0,20.0
6.0,60,11,3,2,36007,308014,20,80,80,1,20,40,0,80,62d6ff23461cd366,"(3, 2)",1.0,,,1.0,21.0
6.0,60,11,3,2,36007,308014,21,77,71,1,21,39,1,77,62d6ff23461cd366,"(16, 0)",3.0,,,3.0,22.0
6.0,60,11,3,2,36007,308014,22,73,59,1,22,38,3,73,62d6ff23461cd366,"(21, 0)",4.0,,,4.0,23.0
6.0,60,11,3,2,36007,308014,23,70,53,1,23,37,4,70,62d6ff23461cd366,"(14, 0)",5.0,,,5.0,24.0
6.0,60,11,3,2,36007,308014,24,67,48,1,24,36,5,67,62d6ff23461cd366,"(30, 2)",7.0,,,7.0,25.0
6.0,60,11,3,2,36007,308014,25,63,37,1,25,35,7,63,62d6ff23461cd366,"(22, 2)",8.0,,,8.0,26.0
6.0,60,11,3,2,36007,308014,26,60,32,1,26,34,8,60,62d6ff23461cd366,"(50, 2)",9.0,,,9.0,27.0
6.0,60,11,3,2,36007,308014,27,57,27,1,27,33,9,57,62d6ff23461cd366,"(47, 0)",10.0,,,10.0,28.0
6.0,60,11,3,2,36007,308014,28,54,22,1,28,32,10,54,62d6ff23461cd366,"(40, 2)",11.0,,,11.0,29.0
6.0,60,11,3,2,36007,308014,29,51,18,1,29,31,11,51,62d6ff23461cd366,"(12, 2)",12.0,,,12.0,30.0
6.0,60,11,3,2,36007,308014,30,48,17,1,30,30,12,48,62d6ff23461cd366,"(13, 0)",14.0,,,14.0,31.0
6.0,60,11,3,2,36007,308014,31,44,13,1,31,29,14,44,62d6ff23461cd366,"(23, 0)",15.0,,,15.0,32.0
6.0,60,11,3,2,36007,308014,32,41,10,1,32,28,15,41,62d6ff23461cd366,"(54, 2)",16.0,,,16.0,33.0
6.0,60,11,3,2,36007,308014,33,38,8,1,33,27,16,38,62d6ff23461cd366,"(37, 0)",17.0,,,17.0,34.0
6.0,60,11,3,2,36007,308014,34,35,5,1,34,26,17,35,62d6ff23461cd366,"(53, 0)",18.0,,,18.0,35.0
6.0,60,11,3,2,36007,308014,35,32,4,1,35,25,18,32,62d6ff23461cd366,"(46, 2)",18.0,,,18.0,36.0
6.0,60,11,3,2,36007,308014,36,30,2,1,36,24,18,30,62d6ff23461cd366,"(10, 0)",19.0,,,19.0,37.0
6.0,60,11,3,2,36007,308014,37,27,1,1,37,23,19,27,62d6ff23461cd366,"(48, 2)",21.0,,,21.0,38.0
6.0,60,11,3,2,36007,308014,38,23,0,1,38,22,21,23,62d6ff23461cd366,,,no_legal_move,0,,
