alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,colored_count,uncolored_count,unit_vertex_count,available_moves_now,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_colored_after
1.0,60,1,0,1,1007,2014,0,180,180,1,0,60,0,180,55e3cb6f60cc63d9,"(26, 2)",0.0,,,0.0,1.0
1.0,60,1,0,1,1007,2014,1,177,177,1,1,59,0,177,55e3cb6f60cc63d9,"(50, 2)",0.0,,,0.0,2.0
1.0,60,1,0,1,1007,2014,2,174,174,1,2,58,0,174,55e3cb6f60cc63d9,"(35, 0)",0.0,,,0.0,3.0
1.0,60,1,0,1,1007,2014,3,169,169,1,3,57,0,169,55e3cb6f60cc63d9,"(16, 1)",0.0,,,0.0,4.0
1.0,60,1,0,1,1007,2014,4,165,165,1,4,56,0,165,55e3cb6f60cc63d9,"(32, 0)",0.0,,,0.0,5.0
1.0,60,1,0,1,1007,2014,5,161,161,1,5,55,0,161,55e3cb6f60cc63d9,"(20, 1)",0.0,,,0.0,6.0
1.0,60,1,0,1,1007,2014,6,157,157,1,6,54,0,157,55e3cb6f60cc63d9,"(46, 0)",0.0,,,0.0,7.0
1.0,60,1,0,1,1007,2014,7,152,152,1,7,53,0,152,55e3cb6f60cc63d9,"(48, 2)",0.0,,,0.0,8.0
1.0,60,1,0,1,1007,2014,8,148,148,1,8,52,0,148,55e3cb6f60cc63d9,"(56, 1)",0.0,,,0.0,9.0
1.0,60,1,0,1,1007,2014,9,143,143,1,9,51,0,143,55e3cb6f60cc63d9,"(1, 1)",0.0,,,0.0,10.0
1.0,60,1,0,1,1007,2014,10,139,139,1,10,50,0,139,55e3cb6f60cc63d9,"(39, 1)",0.0,,,0.0,11.0
1.0,60,1,0,1,1007,2014,11,136,136,1,11,49,0,136,55e3cb6f60cc63d9,"(23, 2)",0.0,,,0.0,12.0
1.0,60,1,0,1,1007,2014,12,133,133,1,12,48,0,133,55e3cb6f60cc63d9,"(21, 2)",0.0,,,0.0,13.0
1.0,60,1,0,1,1007,2014,13,129,129,1,13,47,0,129,55e3cb6f60cc63d9,"(9, 2)",0.0,,,0.0,14.0
1.0,60,1,0,1,1007,2014,14,126,126,1,14,46,0,126,55e3cb6f60cc63d9,"(59, 0)",0.0,,,0.0,15.0
1.0,60,1,0,1,1007,2014,15,122,122,1,15,45,0,122,55e3cb6f60cc63d9,"(49, 0)",0.0,,,0.0,16.0
1.0,60,1,0,1,1007,2014,16,118,118,1,16,44,0,118,55e3cb6f60cc63d9,"(47, 0)",0.0,,,0.0,17.0
1.0,60,1,0,1,1007,2014,17,115,115,1,17,43,0,115,55e3cb6f60cc63d9,"(43, 1)",0.0,,,0.0,18.0
1.0,60,1,0,1,1007,2014,18,112,112,1,18,42,0,112,55e3cb6f60cc63d9,"(33, 2)",0.0,,,0.0,19.0
1.0,60,1,0,1,1007,2014,19,108,108,1,19,41,0,108,55e3cb6f60cc63d9,"(13, 0)",0.0,,,0.0,20.0
1.0,60,1,0,1,1007,2014,20,106,106,1,20,40,0,106,55e3cb6f60cc63d9,"(38, 0)",0.0,,,0.0,21.0
1.0,60,1,0,1,1007,2014,21,102,102,1,21,39,0,102,55e3cb6f60cc63d9,"(15, 2)",0.0,,,0.0,22.0
1.0,60,1,0,1,1007,2014,22,99,99,1,22,38,0,99,55e3cb6f60cc63d9,"(22, 1)",0.0,,,0.0,23.0
1.0,60,1,0,1,1007,2014,23,96,96,1,23,37,0,96,55e3cb6f60cc63d9,"(4, 1)",0.0,,,0.0,24.0
1.0,60,1,0,1,1007,2014,24,93,93,1,24,36,0,93,55e3cb6f60cc63d9,"(8, 0)",0.0,,,0.0,25.0
1.0,60,1,0,1,1007,2014,25,91,91,1,25,35,0,91,55e3cb6f60cc63d9,"(12, 0)",0.0,,,0.0,26.0
