alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,colored_count,uncolored_count,unit_vertex_count,available_moves_now,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_colored_after
2.0,60,16,5,1,52007,503014,0,180,180,1,0,60,0,180,557dff2ca8bb8b6d,"(21, 1)",0.0,,,0.0,1.0
2.0,60,16,5,1,52007,503014,1,174,174,1,1,59,0,174,557dff2ca8bb8b6d,"(9, 0)",0.0,,,0.0,2.0
2.0,60,16,5,1,52007,503014,2,170,170,1,2,58,0,170,557dff2ca8bb8b6d,"(48, 2)",0.0,,,0.0,3.0
2.0,60,16,5,1,52007,503014,3,166,166,1,3,57,0,166,557dff2ca8bb8b6d,"(54, 1)",0.0,,,0.0,4.0
2.0,60,16,5,1,52007,503014,4,161,161,1,4,56,0,161,557dff2ca8bb8b6d,"(10, 0)",0.0,,,0.0,5.0
2.0,60,16,5,1,52007,503014,5,157,157,1,5,55,0,157,557dff2ca8bb8b6d,"(44, 2)",0.0,,,0.0,6.0
2.0,60,16,5,1,52007,503014,6,150,150,1,6,54,0,150,557dff2ca8bb8b6d,"(24, 2)",0.0,,,0.0,7.0
2.0,60,16,5,1,52007,503014,7,144,144,1,7,53,0,144,557dff2ca8bb8b6d,"(53, 0)",0.0,,,0.0,8.0
2.0,60,16,5,1,52007,503014,8,141,141,1,8,52,0,141,557dff2ca8bb8b6d,"(57, 1)",0.0,,,0.0,9.0
2.0,60,16,5,1,52007,503014,9,139,139,1,9,51,0,139,557dff2ca8bb8b6d,"(50, 1)",0.0,,,0.0,10.0
2.0,60,16,5,1,52007,503014,10,133,133,1,10,50,0,133,557dff2ca8bb8b6d,"(47, 1)",0.0,,,0.0,11.0
2.0,60,16,5,1,52007,503014,11,129,129,1,11,49,0,129,557dff2ca8bb8b6d,"(28, 1)",0.0,,,0.0,12.0
2.0,60,16,5,1,52007,503014,12,124,124,1,12,48,0,124,557dff2ca8bb8b6d,"(55, 0)",0.0,,,0.0,13.0
2.0,60,16,5,1,52007,503014,13,119,119,1,13,47,0,119,557dff2ca8bb8b6d,"(14, 2)",0.0,,,0.0,14.0
2.0,60,16,5,1,52007,503014,14,115,115,1,14,46,0,115,557dff2ca8bb8b6d,"(3, 1)",0.0,,,0.0,15.0
2.0,60,16,5,1,52007,503014,15,112,112,1,15,45,0,112,557dff2ca8bb8b6d,"(56, 1)",0.0,,,0.0,16.0
2.0,60,16,5,1,52007,503014,16,109,109,1,16,44,0,109,557dff2ca8bb8b6d,"(41, 0)",0.0,,,0.0,17.0
2.0,60,16,5,1,52007,503014,17,105,105,1,17,43,0,105,557dff2ca8bb8b6d,"(29, 2)",0.0,,,0.0,18.0
2.0,60,16,5,1,52007,503014,18,102,102,1,18,42,0,102,557dff2ca8bb8b6d,"(46, 1)",0.0,,,0.0,19.0
2.0,60,16,5,1,52007,503014,19,99,99,1,19,41,0,99,557dff2ca8bb8b6d,"(13, 2)",0.0,,,0.0,20.0
2.0,60,16,5,1,52007,503014,20,96,96,1,20,40,0,96,557dff2ca8bb8b6d,"(38, 0)",0.0,,,0.0,21.0
2.0,60,16,5,1,52007,503014,21,94,94,1,21,39,0,94,557dff2ca8bb8b6d,"(51, 2)",0.0,,,0.0,22.0
2.0,60,16,5,1,52007,503014,22,91,91,1,22,38,0,91,557dff2ca8bb8b6d,"(59, 2)",0.0,,,0.0,23.0
2.0,60,16,5,1,52007,503014,23,88,88,1,23,37,0,88,557dff2ca8bb8b6d,"(16, 2)",0.0,,,0.0,24.0
2.0,60,16,5,1,52007,503014,24,86,86,1,24,36,0,86,557dff2ca8bb8b6d,"(2, 2)",0.0,,,0.0,25.0
2.0,60,16,5,1,52007,503014,25,84,84,1,25,35,0,84,557dff2ca8bb8b6d,"(0, 1)",0.0,,,0.0,26.0
2.0,60,16,5,1,52007,503014,26,82,82,1,26,34,0,82,557dff2ca8bb8b6d,"(6, 1)",0.0,,,0.0,27.0
2.0,60,16,5,1,52007,503014,27,79,79,1,27,33,0,79,557dff2ca8bb8b6d,"(17, 2)",0.0,,,0.0,28.0
2.0,60,16,5,1,52007,503014,28,76,76,1,28,32,0,76,557dff2ca8bb8b6d,"(40, 2)",0.0,,,0.0,29.0
2.0,60,16,5,1,52007,503014,29,74,74,1,29,31,0,74,557dff2ca8bb8b6d,"(8, 2)",0.0,,,0.0,30.0
2.0,60,16,5,1,52007,503014,30,71,71,1,30,30,0,71,557dff2ca8bb8b6d,"(34, 1)",0.0,,,0.0,31.0
2.0,60,16,5,1,52007,503014,31,69,69,1,31,29,0,69,557dff2ca8bb8b6d,"(26, 1)",0.0,,,0.0,32.0
2.0,60,16,5,1,52007,503014,32,66,66,1,32,28,0,66,557dff2ca8bb8b6d,"(30, 0)",0.0,,,0.0,33.0
2.0,60,16,5,1,52007,503014,33,64,64,1,33,27,0,64,557dff2ca8bb8b6d,"(20, 0)",0.0,,,0.0,34.0
2.0,60,16,5,1,52007,503014,34,61,61,1,34,26,0,61,557dff2ca8bb8b6d,"(33, 1)",0.0,,,0.0,35.0
2.0,60,16,5,1,52007,503014,35,57,57,1,35,25,0,57,557dff2ca8bb8b6d,"(49, 0)",0.0,,,0.0,36.0
2.0,60,16,5,1,52007,503014,36,55,55,1,36,24,0,55,557dff2ca8bb8b6d,"(52, 1)",0.0,,,0.0,37.0
2.0,60,16,5,1,52007,503014,37,53,53,1,37,23,0,53,557dff2ca8bb8b6d,"(58, 0)",0.0,,,0.0,38.0
2.0,60,16,5,1,52007,503014,38,50,50,1,38,22,0,50,557dff2ca8bb8b6d,"(23, 2)",0.0,,,0.0,39.0
2.0,60,16,5,1,52007,503014,39,48,48,1,39,21,0,48,557dff2ca8bb8b6d,"(37, 2)",0.0,,,0.0,40.0
2.0,60,16,5,1,52007,503014,40,44,44,1,40,20,0,44,557dff2ca8bb8b6d,"(19, 1)",0.0,,,0.0,41.0
2.0,60,16,5,1,52007,503014,41,42,42,1,41,19,0,42,557dff2ca8bb8b6d,"(42, 0)",0.0,,,0.0,42.0
2.0,60,16,5,1,52007,503014,42,39,39,1,42,18,0,39,557dff2ca8bb8b6d,"(36, 1)",0.0,,,0.0,43.0
2.0,60,16,5,1,52007,503014,43,37,37,1,43,17,0,37,557dff2ca8bb8b6d,"(22, 1)",0.0,,,0.0,44.0
2.0,60,16,5,1,52007,503014,44,35,35,1,44,16,0,35,557dff2ca8bb8b6d,"(43, 0)",0.0,,,0.0,45.0
2.0,60,16,5,1,52007,503014,45,32,32,1,45,15,0,32,557dff2ca8bb8b6d,"(4, 1)",0.0,,,0.0,46.0
2.0,60,16,5,1,52007,503014,46,30,30,1,46,14,0,30,557dff2ca8bb8b6d,"(11, 1)",0.0,,,0.0,47.0
2.0,60,16,5,1,52007,503014,47,28,28,1,47,13,0,28,557dff2ca8bb8b6d,"(15, 1)",0.0,,,0.0,48.0
2.0,60,16,5,1,52007,503014,48,25,25,1,48,12,0,25,557dff2ca8bb8b6d,"(7, 1)",0.0,,,0.0,49.0
2.0,60,16,5,1,52007,503014,49,23,23,1,49,11,0,23,557dff2ca8bb8b6d,"(5, 0)",0.0,,,0.0,50.0
2.0,60,16,5,1,52007,503014,50,21,21,1,50,10,0,21,557dff2ca8bb8b6d,"(39, 2)",0.0,,,0.0,51.0
2.0,60,16,5,1,52007,503014,51,19,19,1,51,9,0,19,557dff2ca8bb8b6d,"(31, 1)",0.0,,,0.0,52.0
2.0,60,16,5,1,52007,503014,52,16,16,1,52,8,0,16,557dff2ca8bb8b6d,"(35, 1)",0.0,,,0.0,53.0
2.0,60,16,5,1,52007,503014,53,14,14,1,53,7,0,14,557dff2ca8bb8b6d,"(18, 2)",1.0,,,1.0,54.0
2.0,60,16,5,1,52007,503014,54,11,10,1,54,6,1,11,557dff2ca8bb8b6d,"(45, 0)",1.0,,,1.0,55.0
