alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,colored_count,uncolored_count,unit_vertex_count,available_moves_now,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_colored_after
5.0,60,3,1,0,15007,105014,0,180,180,1,0,60,0,180,5f09133f81270488,"(9, 0)",0.0,,,0.0,1.0
5.0,60,3,1,0,15007,105014,1,170,170,1,1,59,0,170,5f09133f81270488,"(18, 0)",0.0,,,0.0,2.0
5.0,60,3,1,0,15007,105014,2,162,162,1,2,58,0,162,5f09133f81270488,"(25, 1)",0.0,,,0.0,3.0
5.0,60,3,1,0,15007,105014,3,158,158,1,3,57,0,158,5f09133f81270488,"(29, 1)",0.0,,,0.0,4.0
5.0,60,3,1,0,15007,105014,4,156,156,1,4,56,0,156,5f09133f81270488,"(42, 2)",0.0,,,0.0,5.0
5.0,60,3,1,0,15007,105014,5,152,152,1,5,55,0,152,5f09133f81270488,"(31, 0)",0.0,,,0.0,6.0
5.0,60,3,1,0,15007,105014,6,147,147,1,6,54,0,147,5f09133f81270488,"(48, 0)",0.0,,,0.0,7.0
5.0,60,3,1,0,15007,105014,7,142,142,1,7,53,0,142,5f09133f81270488,"(4, 0)",0.0,,,0.0,8.0
5.0,60,3,1,0,15007,105014,8,134,134,1,8,52,0,134,5f09133f81270488,"(28, 2)",0.0,,,0.0,9.0
5.0,60,3,1,0,15007,105014,9,129,129,1,9,51,0,129,5f09133f81270488,"(26, 0)",0.0,,,0.0,10.0
5.0,60,3,1,0,15007,105014,10,123,123,1,10,50,0,123,5f09133f81270488,"(38, 2)",0.0,,,0.0,11.0
5.0,60,3,1,0,15007,105014,11,120,120,1,11,49,0,120,5f09133f81270488,"(33, 0)",0.0,,,0.0,12.0
5.0,60,3,1,0,15007,105014,12,115,115,1,12,48,0,115,5f09133f81270488,"(20, 1)",0.0,,,0.0,13.0
5.0,60,3,1,0,15007,105014,13,108,108,1,13,47,0,108,5f09133f81270488,"(7, 0)",0.0,,,0.0,14.0
5.0,60,3,1,0,15007,105014,14,104,104,1,14,46,0,104,5f09133f81270488,"(40, 0)",0.0,,,0.0,15.0
5.0,60,3,1,0,15007,105014,15,100,100,1,15,45,0,100,5f09133f81270488,"(49, 0)",0.0,,,0.0,16.0
5.0,60,3,1,0,15007,105014,16,97,97,1,16,44,0,97,5f09133f81270488,"(35, 0)",0.0,,,0.0,17.0
5.0,60,3,1,0,15007,105014,17,92,92,1,17,43,0,92,5f09133f81270488,"(32, 0)",0.0,,,0.0,18.0
5.0,60,3,1,0,15007,105014,18,90,90,1,18,42,0,90,5f09133f81270488,"(13, 0)",0.0,,,0.0,19.0
5.0,60,3,1,0,15007,105014,19,88,88,1,19,41,0,88,5f09133f81270488,"(30, 0)",0.0,,,0.0,20.0
5.0,60,3,1,0,15007,105014,20,85,85,1,20,40,0,85,5f09133f81270488,"(17, 0)",0.0,,,0.0,21.0
5.0,60,3,1,0,15007,105014,21,82,82,1,21,39,0,82,5f09133f81270488,"(46, 0)",0.0,,,0.0,22.0
5.0,60,3,1,0,15007,105014,22,79,79,1,22,38,0,79,5f09133f81270488,"(54, 0)",1.0,,,1.0,23.0
5.0,60,3,1,0,15007,105014,23,75,69,1,23,37,1,75,5f09133f81270488,"(10, 0)",1.0,,,1.0,24.0
5.0,60,3,1,0,15007,105014,24,72,67,1,24,36,1,72,5f09133f81270488,"(11, 0)",2.0,,,2.0,25.0
5.0,60,3,1,0,15007,105014,25,69,62,1,25,35,2,69,5f09133f81270488,"(41, 2)",3.0,,,3.0,26.0
5.0,60,3,1,0,15007,105014,26,66,58,1,26,34,3,66,5f09133f81270488,"(8, 0)",4.0,,,4.0,27.0
5.0,60,3,1,0,15007,105014,27,63,49,1,27,33,4,63,5f09133f81270488,"(24, 0)",4.0,,,4.0,28.0
5.0,60,3,1,0,15007,105014,28,60,47,1,28,32,4,60,5f09133f81270488,"(52, 1)",5.0,,,5.0,29.0
5.0,60,3,1,0,15007,105014,29,57,43,1,29,31,5,57,5f09133f81270488,"(58, 1)",6.0,,,6.0,30.0
5.0,60,3,1,0,15007,105014,30,54,37,1,30,30,6,54,5f09133f81270488,"(16, 1)",7.0,,,7.0,31.0
5.0,60,3,1,0,15007,105014,31,51,33,1,31,29,7,51,5f09133f81270488,"(2, 2)",7.0,,,7.0,32.0
5.0,60,3,1,0,15007,105014,32,49,31,1,32,28,7,49,5f09133f81270488,"(53, 1)",7.0,,,7.0,33.0
5.0,60,3,1,0,15007,105014,33,47,28,1,33,27,7,47,5f09133f81270488,"(15, 1)",8.0,,,8.0,34.0
5.0,60,3,1,0,15007,105014,34,44,25,1,34,26,8,44,5f09133f81270488,"(6, 1)",9.0,,,9.0,35.0
5.0,60,3,1,0,15007,105014,35,41,20,1,35,25,9,41,5f09133f81270488,"(59, 1)",9.0,,,9.0,36.0
5.0,60,3,1,0,15007,105014,36,39,19,1,36,24,9,39,5f09133f81270488,"(23, 1)",10.0,,,10.0,37.0
5.0,60,3,1,0,15007,105014,37,36,17,1,37,23,10,36,5f09133f81270488,"(47, 1)",11.0,,,11.0,38.0
5.0,60,3,1,0,15007,105014,38,33,14,1,38,22,11,33,5f09133f81270488,"(55, 2)",12.0,,,12.0,39.0
5.0,60,3,1,0,15007,105014,39,30,8,1,39,21,12,30,5f09133f81270488,"(57, 1)",13.0,,,13.0,40.0
5.0,60,3,1,0,15007,105014,40,27,6,1,40,20,13,27,5f09133f81270488,"(0, 1)",14.0,,,14.0,41.0
5.0,60,3,1,0,15007,105014,41,24,3,1,41,19,14,24,5f09133f81270488,"(12, 1)",16.0,,,16.0,42.0
5.0,60,3,1,0,15007,105014,42,20,1,1,42,18,16,20,5f09133f81270488,"(45, 1)",17.0,,,17.0,43.0
5.0,60,3,1,0,15007,105014,43,17,0,1,43,17,17,17,5f09133f81270488,,,no_legal_move,0,,
