alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,colored_count,uncolored_count,unit_vertex_count,available_moves_now,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_colored_after
2.0,60,9,3,0,32007,302014,0,180,180,1,0,60,0,180,d71ca0cb269d5e51,"(39, 0)",0.0,,,0.0,1.0
2.0,60,9,3,0,32007,302014,1,174,174,1,1,59,0,174,d71ca0cb269d5e51,"(4, 1)",0.0,,,0.0,2.0
2.0,60,9,3,0,32007,302014,2,170,170,1,2,58,0,170,d71ca0cb269d5e51,"(9, 2)",0.0,,,0.0,3.0
2.0,60,9,3,0,32007,302014,3,165,165,1,3,57,0,165,d71ca0cb269d5e51,"(10, 2)",0.0,,,0.0,4.0
2.0,60,9,3,0,32007,302014,4,161,161,1,4,56,0,161,d71ca0cb269d5e51,"(54, 2)",0.0,,,0.0,5.0
2.0,60,9,3,0,32007,302014,5,156,156,1,5,55,0,156,d71ca0cb269d5e51,"(36, 2)",0.0,,,0.0,6.0
2.0,60,9,3,0,32007,302014,6,152,152,1,6,54,0,152,d71ca0cb269d5e51,"(6, 2)",0.0,,,0.0,7.0
2.0,60,9,3,0,32007,302014,7,148,148,1,7,53,0,148,d71ca0cb269d5e51,"(18, 2)",0.0,,,0.0,8.0
2.0,60,9,3,0,32007,302014,8,144,144,1,8,52,0,144,d71ca0cb269d5e51,"(53, 0)",0.0,,,0.0,9.0
2.0,60,9,3,0,32007,302014,9,140,140,1,9,51,0,140,d71ca0cb269d5e51,"(35, 1)",0.0,,,0.0,10.0
2.0,60,9,3,0,32007,302014,10,137,137,1,10,50,0,137,d71ca0cb269d5e51,"(57, 2)",0.0,,,0.0,11.0
2.0,60,9,3,0,32007,302014,11,133,133,1,11,49,0,133,d71ca0cb269d5e51,"(22, 0)",0.0,,,0.0,12.0
2.0,60,9,3,0,32007,302014,12,128,128,1,12,48,0,128,d71ca0cb269d5e51,"(27, 0)",0.0,,,0.0,13.0
2.0,60,9,3,0,32007,302014,13,125,125,1,13,47,0,125,d71ca0cb269d5e51,"(55, 1)",0.0,,,0.0,14.0
2.0,60,9,3,0,32007,302014,14,123,123,1,14,46,0,123,d71ca0cb269d5e51,"(52, 1)",0.0,,,0.0,15.0
2.0,60,9,3,0,32007,302014,15,121,121,1,15,45,0,121,d71ca0cb269d5e51,"(7, 2)",0.0,,,0.0,16.0
2.0,60,9,3,0,32007,302014,16,118,118,1,16,44,0,118,d71ca0cb269d5e51,"(30, 2)",0.0,,,0.0,17.0
2.0,60,9,3,0,32007,302014,17,111,111,1,17,43,0,111,d71ca0cb269d5e51,"(28, 0)",0.0,,,0.0,18.0
2.0,60,9,3,0,32007,302014,18,108,108,1,18,42,0,108,d71ca0cb269d5e51,"(34, 2)",0.0,,,0.0,19.0
2.0,60,9,3,0,32007,302014,19,104,104,1,19,41,0,104,d71ca0cb269d5e51,"(12, 1)",0.0,,,0.0,20.0
2.0,60,9,3,0,32007,302014,20,102,102,1,20,40,0,102,d71ca0cb269d5e51,"(32, 1)",0.0,,,0.0,21.0
2.0,60,9,3,0,32007,302014,21,98,98,1,21,39,0,98,d71ca0cb269d5e51,"(3, 0)",0.0,,,0.0,22.0
2.0,60,9,3,0,32007,302014,22,93,93,1,22,38,0,93,d71ca0cb269d5e51,"(44, 1)",0.0,,,0.0,23.0
2.0,60,9,3,0,32007,302014,23,90,90,1,23,37,0,90,d71ca0cb269d5e51,"(56, 2)",0.0,,,0.0,24.0
2.0,60,9,3,0,32007,302014,24,86,86,1,24,36,0,86,d71ca0cb269d5e51,"(26, 0)",0.0,,,0.0,25.0
2.0,60,9,3,0,32007,302014,25,83,83,1,25,35,0,83,d71ca0cb269d5e51,"(20, 1)",0.0,,,0.0,26.0
2.0,60,9,3,0,32007,302014,26,79,79,1,26,34,0,79,d71ca0cb269d5e51,"(25, 1)",0.0,,,0.0,27.0
2.0,60,9,3,0,32007,302014,27,75,75,1,27,33,0,75,d71ca0cb269d5e51,"(19, 0)",0.0,,,0.0,28.0
2.0,60,9,3,0,32007,302014,28,73,73,1,28,32,0,73,d71ca0cb269d5e51,"(59, 2)",0.0,,,0.0,29.0
