alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,assigned_count,unassigned_count,satisfied_fraction,unit_unsat_count,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_unit_delta,judge_satisfied_after,judge_occurrences
2.0,100,2,0,2,2001,4008,0,200,200,1,0,100,0.0,0,3e7483d0c2a58c0f,"(66, 1)",0.0,,,0.0,0.0,5.0,7.0
2.0,100,2,0,2,2001,4008,1,198,198,1,1,99,0.025,0,3e7483d0c2a58c0f,"(14, 1)",0.0,,,0.0,0.0,6.0,2.0
2.0,100,2,0,2,2001,4008,2,196,196,1,2,98,0.03,0,3e7483d0c2a58c0f,"(96, 0)",0.0,,,0.0,0.0,8.0,5.0
2.0,100,2,0,2,2001,4008,3,194,194,1,3,97,0.04,0,3e7483d0c2a58c0f,"(37, 1)",0.0,,,0.0,0.0,9.0,4.0
2.0,100,2,0,2,2001,4008,4,192,192,1,4,96,0.045,0,3e7483d0c2a58c0f,"(49, 0)",0.0,,,0.0,0.0,13.0,9.0
2.0,100,2,0,2,2001,4008,5,190,190,1,5,95,0.065,0,3e7483d0c2a58c0f,"(19, 1)",0.0,,,0.0,0.0,16.0,6.0
2.0,100,2,0,2,2001,4008,6,188,188,1,6,94,0.08,0,3e7483d0c2a58c0f,"(6, 0)",0.0,,,0.0,0.0,18.0,4.0
2.0,100,2,0,2,2001,4008,7,186,186,1,7,93,0.09,0,3e7483d0c2a58c0f,"(77, 0)",0.0,,,0.0,0.0,22.0,5.0
2.0,100,2,0,2,2001,4008,8,184,184,1,8,92,0.11,0,3e7483d0c2a58c0f,"(73, 1)",0.0,,,0.0,0.0,24.0,7.0
2.0,100,2,0,2,2001,4008,9,182,182,1,9,91,0.12,0,3e7483d0c2a58c0f,"(81, 1)",0.0,,,0.0,0.0,24.0,2.0
2.0,100,2,0,2,2001,4008,10,180,180,1,10,90,0.12,0,3e7483d0c2a58c0f,"(69, 1)",0.0,,,0.0,0.0,28.0,5.0
2.0,100,2,0,2,2001,4008,11,178,178,1,11,89,0.14,0,3e7483d0c2a58c0f,"(38, 0)",0.0,,,0.0,0.0,30.0,7.0
2.0,100,2,0,2,2001,4008,12,176,176,1,12,88,0.15,0,3e7483d0c2a58c0f,"(13, 1)",0.0,,,0.0,0.0,34.0,4.0
2.0,100,2,0,2,2001,4008,13,174,174,1,13,87,0.17,0,3e7483d0c2a58c0f,"(35, 1)",0.0,,,0.0,0.0,37.0,7.0
2.0,100,2,0,2,2001,4008,14,172,172,1,14,86,0.185,0,3e7483d0c2a58c0f,"(43, 0)",0.0,,,0.0,0.0,39.0,3.0
2.0,100,2,0,2,2001,4008,15,170,170,1,15,85,0.195,0,3e7483d0c2a58c0f,"(52, 1)",0.0,,,0.0,0.0,42.0,6.0
2.0,100,2,0,2,2001,4008,16,168,168,1,16,84,0.21,0,3e7483d0c2a58c0f,"(80, 0)",0.0,,,0.0,0.0,44.0,3.0
2.0,100,2,0,2,2001,4008,17,166,166,1,17,83,0.22,0,3e7483d0c2a58c0f,"(72, 0)",0.0,,,0.0,0.0,45.0,4.0
2.0,100,2,0,2,2001,4008,18,164,164,1,18,82,0.225,0,3e7483d0c2a58c0f,"(93, 1)",0.0,,,0.0,0.0,48.0,9.0
2.0,100,2,0,2,2001,4008,19,162,162,1,19,81,0.24,0,3e7483d0c2a58c0f,"(33, 0)",0.0,,,0.0,0.0,50.0,3.0
2.0,100,2,0,2,2001,4008,20,160,160,1,20,80,0.25,0,3e7483d0c2a58c0f,"(53, 0)",0.0,,,0.0,0.0,52.0,4.0
2.0,100,2,0,2,2001,4008,21,158,158,1,21,79,0.26,0,3e7483d0c2a58c0f,"(29, 0)",0.0,,,0.0,0.0,54.0,3.0
2.0,100,2,0,2,2001,4008,22,156,156,1,22,78,0.27,0,3e7483d0c2a58c0f,"(94, 1)",0.0,,,0.0,0.0,57.0,6.0
2.0,100,2,0,2,2001,4008,23,154,154,1,23,77,0.285,0,3e7483d0c2a58c0f,"(51, 1)",0.0,,,0.0,0.0,60.0,5.0
2.0,100,2,0,2,2001,4008,24,152,152,1,24,76,0.3,0,3e7483d0c2a58c0f,"(36, 0)",0.0,,,0.0,0.0,62.0,5.0
2.0,100,2,0,2,2001,4008,25,150,150,1,25,75,0.31,0,3e7483d0c2a58c0f,"(10, 1)",0.0,,,0.0,0.0,66.0,6.0
2.0,100,2,0,2,2001,4008,26,148,148,1,26,74,0.33,0,3e7483d0c2a58c0f,"(61, 0)",0.0,,,0.0,0.0,67.0,6.0
2.0,100,2,0,2,2001,4008,27,146,146,1,27,73,0.335,0,3e7483d0c2a58c0f,"(76, 0)",0.0,,,0.0,0.0,67.0,3.0
2.0,100,2,0,2,2001,4008,28,144,144,1,28,72,0.335,0,3e7483d0c2a58c0f,"(4, 1)",0.0,,,0.0,0.0,70.0,4.0
2.0,100,2,0,2,2001,4008,29,142,142,1,29,71,0.35,0,3e7483d0c2a58c0f,"(63, 1)",0.0,,,0.0,0.0,72.0,2.0
2.0,100,2,0,2,2001,4008,30,140,140,1,30,70,0.36,0,3e7483d0c2a58c0f,"(27, 0)",0.0,,,0.0,0.0,74.0,5.0
