alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,assigned_count,unassigned_count,satisfied_fraction,unit_unsat_count,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_unit_delta,judge_satisfied_after,judge_occurrences
2.5,100,0,0,0,2501,2508,0,200,200,1,0,100,0.0,0,93d8e47f2fb14c8e,"(18, 1)",0.0,,,0.0,0.0,5.0,9.0
2.5,100,0,0,0,2501,2508,1,198,198,1,1,99,0.02,0,93d8e47f2fb14c8e,"(0, 1)",0.0,,,0.0,0.0,8.0,10.0
2.5,100,0,0,0,2501,2508,2,196,196,1,2,98,0.032,0,93d8e47f2fb14c8e,"(22, 0)",0.0,,,0.0,0.0,13.0,10.0
2.5,100,0,0,0,2501,2508,3,194,194,1,3,97,0.052,0,93d8e47f2fb14c8e,"(63, 0)",0.0,,,0.0,0.0,16.0,7.0
2.5,100,0,0,0,2501,2508,4,192,192,1,4,96,0.064,0,93d8e47f2fb14c8e,"(34, 1)",0.0,,,0.0,0.0,18.0,5.0
2.5,100,0,0,0,2501,2508,5,190,190,1,5,95,0.072,0,93d8e47f2fb14c8e,"(32, 0)",0.0,,,0.0,0.0,19.0,2.0
2.5,100,0,0,0,2501,2508,6,188,188,1,6,94,0.076,0,93d8e47f2fb14c8e,"(1, 0)",0.0,,,0.0,0.0,24.0,8.0
2.5,100,0,0,0,2501,2508,7,186,186,1,7,93,0.096,0,93d8e47f2fb14c8e,"(10, 1)",0.0,,,0.0,0.0,32.0,14.0
2.5,100,0,0,0,2501,2508,8,184,184,1,8,92,0.128,0,93d8e47f2fb14c8e,"(95, 1)",0.0,,,0.0,0.0,36.0,10.0
2.5,100,0,0,0,2501,2508,9,182,182,1,9,91,0.144,0,93d8e47f2fb14c8e,"(19, 1)",0.0,,,0.0,0.0,37.0,4.0
2.5,100,0,0,0,2501,2508,10,180,180,1,10,90,0.148,0,93d8e47f2fb14c8e,"(47, 0)",0.0,,,0.0,0.0,40.0,7.0
2.5,100,0,0,0,2501,2508,11,178,178,1,11,89,0.16,0,93d8e47f2fb14c8e,"(71, 0)",0.0,,,0.0,0.0,42.0,7.0
2.5,100,0,0,0,2501,2508,12,176,176,1,12,88,0.168,0,93d8e47f2fb14c8e,"(11, 0)",0.0,,,0.0,0.0,44.0,5.0
2.5,100,0,0,0,2501,2508,13,174,174,1,13,87,0.176,0,93d8e47f2fb14c8e,"(43, 1)",0.0,,,0.0,0.0,45.0,2.0
2.5,100,0,0,0,2501,2508,14,172,172,1,14,86,0.18,0,93d8e47f2fb14c8e,"(21, 1)",0.0,,,0.0,0.0,48.0,8.0
2.5,100,0,0,0,2501,2508,15,170,170,1,15,85,0.192,0,93d8e47f2fb14c8e,"(46, 0)",0.0,,,0.0,0.0,52.0,8.0
2.5,100,0,0,0,2501,2508,16,168,168,1,16,84,0.208,0,93d8e47f2fb14c8e,"(85, 0)",0.0,,,0.0,0.0,57.0,13.0
2.5,100,0,0,0,2501,2508,17,166,166,1,17,83,0.228,0,93d8e47f2fb14c8e,"(96, 0)",0.0,,,0.0,0.0,63.0,8.0
2.5,100,0,0,0,2501,2508,18,164,164,1,18,82,0.252,0,93d8e47f2fb14c8e,"(2, 1)",0.0,,,0.0,0.0,66.0,3.0
2.5,100,0,0,0,2501,2508,19,162,162,1,19,81,0.264,0,93d8e47f2fb14c8e,"(31, 0)",0.0,,,0.0,0.0,67.0,3.0
