alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,assigned_count,unassigned_count,satisfied_fraction,unit_unsat_count,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_unit_delta,judge_satisfied_after,judge_occurrences
4.0,100,11,3,2,34001,306008,0,200,200,1,0,100,0.0,0,d15cf2df85d825af,"(74, 0)",0.0,,,0.0,0.0,4.0,7.0
4.0,100,11,3,2,34001,306008,1,198,198,1,1,99,0.01,0,d15cf2df85d825af,"(59, 0)",0.0,,,0.0,0.0,12.0,18.0
4.0,100,11,3,2,34001,306008,2,196,196,1,2,98,0.03,0,d15cf2df85d825af,"(23, 0)",0.0,,,0.0,0.0,20.0,14.0
4.0,100,11,3,2,34001,306008,3,194,194,1,3,97,0.05,0,d15cf2df85d825af,"(91, 0)",0.0,,,0.0,0.0,25.0,9.0
4.0,100,11,3,2,34001,306008,4,192,192,1,4,96,0.0625,0,d15cf2df85d825af,"(32, 0)",0.0,,,0.0,0.0,31.0,12.0
4.0,100,11,3,2,34001,306008,5,190,190,1,5,95,0.0775,0,d15cf2df85d825af,"(31, 1)",0.0,,,0.0,0.0,35.0,11.0
4.0,100,11,3,2,34001,306008,6,188,188,1,6,94,0.0875,0,d15cf2df85d825af,"(96, 1)",0.0,,,0.0,0.0,42.0,11.0
4.0,100,11,3,2,34001,306008,7,186,186,1,7,93,0.105,0,d15cf2df85d825af,"(83, 1)",0.0,,,0.0,0.0,54.0,15.0
4.0,100,11,3,2,34001,306008,8,184,184,1,8,92,0.135,0,d15cf2df85d825af,"(58, 1)",0.0,,,0.0,0.0,60.0,13.0
4.0,100,11,3,2,34001,306008,9,182,182,1,9,91,0.15,0,d15cf2df85d825af,"(3, 1)",0.0,,,0.0,0.0,65.0,11.0
4.0,100,11,3,2,34001,306008,10,180,180,1,10,90,0.1625,0,d15cf2df85d825af,"(15, 0)",0.0,,,0.0,0.0,70.0,10.0
4.0,100,11,3,2,34001,306008,11,178,178,1,11,89,0.175,0,d15cf2df85d825af,"(66, 1)",0.0,,,0.0,0.0,77.0,19.0
4.0,100,11,3,2,34001,306008,12,176,176,1,12,88,0.1925,0,d15cf2df85d825af,"(54, 1)",0.0,,,0.0,0.0,80.0,6.0
4.0,100,11,3,2,34001,306008,13,174,174,1,13,87,0.2,0,d15cf2df85d825af,"(93, 1)",0.0,,,0.0,0.0,86.0,9.0
4.0,100,11,3,2,34001,306008,14,172,172,1,14,86,0.215,0,d15cf2df85d825af,"(68, 0)",0.0,,,0.0,0.0,91.0,13.0
4.0,100,11,3,2,34001,306008,15,170,170,1,15,85,0.2275,0,d15cf2df85d825af,"(22, 0)",0.0,,,0.0,0.0,97.0,7.0
4.0,100,11,3,2,34001,306008,16,168,168,1,16,84,0.2425,0,d15cf2df85d825af,"(42, 0)",0.0,,,0.0,0.0,102.0,14.0
4.0,100,11,3,2,34001,306008,17,166,166,1,17,83,0.255,0,d15cf2df85d825af,"(8, 1)",0.0,,,0.0,0.0,107.0,12.0
4.0,100,11,3,2,34001,306008,18,164,164,1,18,82,0.2675,0,d15cf2df85d825af,"(35, 0)",0.0,,,0.0,0.0,111.0,11.0
4.0,100,11,3,2,34001,306008,19,162,162,1,19,81,0.2775,0,d15cf2df85d825af,"(13, 1)",0.0,,,0.0,0.0,117.0,13.0
4.0,100,11,3,2,34001,306008,20,160,160,1,20,80,0.2925,0,d15cf2df85d825af,"(99, 1)",0.0,,,0.0,0.0,124.0,10.0
4.0,100,11,3,2,34001,306008,21,158,158,1,21,79,0.31,0,d15cf2df85d825af,"(97, 1)",0.0,,,0.0,0.0,129.0,12.0
4.0,100,11,3,2,34001,306008,22,156,156,1,22,78,0.3225,0,d15cf2df85d825af,"(14, 0)",0.0,,,0.0,0.0,136.0,16.0
4.0,100,11,3,2,34001,306008,23,154,154,1,23,77,0.34,0,d15cf2df85d825af,"(41, 0)",0.0,,,0.0,0.0,141.0,16.0
4.0,100,11,3,2,34001,306008,24,152,152,1,24,76,0.3525,0,d15cf2df85d825af,"(40, 1)",0.0,,,0.0,0.0,144.0,10.0
4.0,100,11,3,2,34001,306008,25,150,150,1,25,75,0.36,0,d15cf2df85d825af,"(72, 1)",0.0,,,0.0,0.0,148.0,13.0
4.0,100,11,3,2,34001,306008,26,148,148,1,26,74,0.37,0,d15cf2df85d825af,"(9, 0)",0.0,,,0.0,0.0,153.0,12.0
4.0,100,11,3,2,34001,306008,27,146,146,1,27,73,0.3825,0,d15cf2df85d825af,"(60, 1)",0.0,,,0.0,0.0,157.0,9.0
